cpu_usage,assigned_mem
6238353.378222329,1949708.0
6139960.285230374,1947552.0
6177118.599091277,1945812.0
6203057.384638687,1945118.0
6205544.844812685,1944764.0
6120277.968187752,1947304.0
6290829.532824775,1949020.0
6245371.129581317,1952848.0
6221238.418438029,1953132.0
6286856.754077221,1954052.0
6117663.481862908,1953582.0
6128033.652536941,1951650.0
6042753.93561816,1950784.0
5903924.634425027,1951180.0
5940213.798924126,1948772.0
5924720.850204036,1947564.0
5849163.287174487,1947928.0
5827796.029189794,1949122.0
6038728.311950916,1950222.0
5896007.360300888,1952592.0
5867258.037895556,1949486.0
5860149.347249192,1948324.0
5875685.505439012,1946908.0
5795151.073893513,1943458.0
5848761.415917407,1943432.0
5775380.926520595,1942732.0
5761541.894529948,1943026.0
5730697.822186894,1942322.0
5690751.929812389,1940730.0
5647039.18783844,1940428.0
5882589.468452863,1941098.0
5776686.467812658,1943112.0
5777060.931783828,1946356.0
5778004.311664512,1946932.0
5765770.460722301,1942990.0
5730207.674481791,1940024.0
5780140.7126428485,1938792.0
5676942.173328514,1938398.0
5681626.593936914,1938610.0
5673107.094383246,1938310.0
5644317.913090133,1936668.0
5608658.965064381,1934732.0
5762460.737780156,1934896.0
5633427.695743898,1931582.0
5571326.795665252,1931650.0
5655972.121338049,1932016.0
5696226.610414323,1931202.0
5675401.739053585,1930402.0
5716404.939638122,1930658.0
5620987.939084303,1931348.0
5604987.661845166,1929244.0
5631876.446228801,1926868.0
5566435.378477634,1925244.0
5532043.576276098,1926198.0
5724186.791100727,1926326.0
5603009.224073613,1928604.0
5611457.590077817,1928354.0
5633719.467834086,1927088.0
5625651.358699315,1925176.0
5564380.443609671,1925666.0
5623347.567793489,1926184.0
5530113.2447702475,1924476.0
5546330.870978677,1924226.0
5580613.94547147,1923902.0
5534933.393594773,1924830.0
5533193.217788368,1926430.0
5779981.748732919,1925926.0
5696399.778511096,1930244.0
5658045.056049575,1931944.0
5650424.6959444685,1931200.0
5673253.503345543,1931998.0
5617794.190757336,1931512.0
5701667.582109713,1933002.0
5722279.406052242,1934226.0
5704666.096127216,1935726.0
5741732.033719375,1935456.0
5722016.393249076,1935164.0
5623224.374427603,1934962.0
5700362.902522266,1933766.0
5585474.07212379,1936996.0
5562402.276526292,1938756.0
5636901.8732699435,1935056.0
5657133.815187918,1936600.0
5614098.480836155,1938132.0
5691790.271434815,1938484.0
5633522.767365316,1937942.0
5650117.084737543,1939442.0
5716637.141703393,1939684.0
5694765.6312474115,1937876.0
5664489.435440659,1937910.0
5887191.602051594,1940076.0
5783751.482608249,1943024.0
5744968.798500592,1946008.0
5796706.185451081,1947686.0
5789161.205307152,1946672.0
5715445.258114599,1948294.0
5790465.271536461,1950388.0
5709486.457874457,1946366.0
5723718.596094971,1947806.0
5742242.235621659,1948766.0
5747995.561508645,1948722.0
5726187.930011947,1949204.0
6019683.834092656,1947468.0
5821176.869216267,1951842.0
5797102.789639775,1954818.0
5799387.986311451,1955260.0
5810391.1249371655,1953930.0
5728758.830673929,1954472.0
5808517.765177328,1954210.0
5786715.409587104,1954940.0
5859222.335602703,1956170.0
5871770.08126694,1954538.0
5831015.109143977,1954238.0
5749087.547196922,1957386.0
5975399.40445043,1963306.0
5832091.221481548,1964442.0
5802239.344721815,1962238.0
5792633.329382229,1960008.0
5756907.521532329,1958476.0
5571542.58734916,1957716.0
5644150.582227416,1954528.0
5592034.0638217395,1953786.0
5599117.818454929,1952284.0
5621789.050707131,1953552.0
5577866.531554766,1954826.0
5499982.589362196,1952992.0
5740530.839794821,1952686.0
5626992.138134231,1938696.0
5671508.082142777,1937044.0
5675976.893478701,1937518.0
5645545.581202159,1939230.0
5623557.838978254,1942124.0
5720321.404581991,1948086.0
5617874.525803504,1952790.0
5686222.596106305,1953724.0
5722855.938341195,1956534.0
5747756.170951212,1958314.0
5762754.014072547,1960316.0
5883431.704293696,1958104.0
5816172.585869251,1959834.0
5765771.478037245,1959642.0
5802718.79227178,1962202.0
5903049.429241196,1962832.0
5885893.569417053,1961218.0
6029315.303320066,1961610.0
5886960.9780997755,1961494.0
6054200.952489401,1961952.0
5960499.4594294485,1962124.0
5799025.420981123,1960082.0
5750608.011993729,1957562.0
5868609.211116146,1955686.0
5943784.621373845,1959206.0
5883092.054906006,1959026.0
5872818.451231079,1960814.0
5923554.311328945,1962470.0
5784758.193201934,1962076.0
5780667.494828881,1961302.0
5643935.68129102,1960702.0
5667739.667175053,1959620.0
5649499.840949112,1956906.0
5630406.641862077,1959450.0
5567827.083126933,1961252.0
5754213.027237285,1960294.0
5652697.252221371,1959860.0
5657365.525277076,1950970.0
5667594.195268184,1948696.0
5717379.431315227,1947892.0
5657138.583587086,1947784.0
5733117.244776873,1948192.0
5674271.054312436,1947878.0
5651435.079525877,1947420.0
5649862.439508543,1945222.0
5575319.051135765,1946100.0
5496692.157393361,1940074.0
5721049.831503752,1941666.0
5652988.9374083895,1944696.0
5636222.086175203,1945934.0
5668749.813494689,1946822.0
5707328.385404639,1948160.0
5646911.041732313,1946140.0
5742282.444406013,1944108.0
5638239.992098492,1943490.0
5645709.192789724,1939724.0
5660171.873349048,1939032.0
5600911.232616159,1939230.0
5548457.907832751,1939184.0
5735354.039978873,1940094.0
5632709.956037408,1941586.0
5620559.4931478305,1941500.0
5689844.680566106,1942494.0
5675396.104690632,1942314.0
5621752.776271191,1938252.0
5677576.222240354,1935830.0
5584522.955717719,1935062.0
5642339.304260718,1935276.0
5637817.412745408,1933986.0
5586443.512850361,1932948.0
5555577.7317755595,1929744.0
5764043.689550952,1931838.0
5681538.918118364,1933712.0
5692647.513390022,1936036.0
5750308.11005703,1935164.0
5736832.255412193,1933906.0
5642884.454764916,1932680.0
5686791.47629921,1932542.0
5569460.286238802,1933296.0
5596860.904400119,1931862.0
5606315.69426541,1930334.0
5581757.409593169,1931224.0
5547561.710091295,1930748.0
5859687.367904911,1930890.0
5785461.414711455,1933552.0
5793601.739224498,1937458.0
5799651.149637963,1937190.0
5826724.982848894,1937528.0
5762911.096331378,1936282.0
5824375.831371974,1934230.0
5752539.197477436,1932866.0
5778581.4295910895,1933348.0
5808544.038964608,1933368.0
5686060.776362368,1932576.0
5614389.908934404,1928262.0
5806183.052149365,1929014.0
5702306.091715366,1932712.0
5713942.538718954,1935474.0
5799921.640387932,1934946.0
5765837.508349225,1934050.0
5712672.797085442,1933624.0
5730197.819179829,1935130.0
5632658.65506592,1935030.0
5652599.638946608,1934882.0
5676627.599622199,1935044.0
5683821.806489537,1936216.0
5651685.153295238,1937496.0
5928105.185358201,1938700.0
5820712.973389824,1940230.0
5808469.867975739,1938664.0
5885834.944762971,1939392.0
5913674.432970937,1943260.0
5919394.981742041,1947732.0
6023271.3257761905,1948588.0
5939444.53964543,1950722.0
5934800.153317084,1954090.0
5986056.752373176,1956822.0
5783519.248986481,1960112.0
5735616.072230273,1958880.0
5972495.453972756,1958686.0
5872404.940143414,1959082.0
5855324.315704981,1956608.0
5897645.657162363,1957584.0
5881847.945991541,1955710.0
5838104.558560897,1953886.0
5897545.238356094,1952780.0
5787003.908601919,1950364.0
5740359.438324972,1949864.0
5740066.159625054,1946926.0
5732184.027485791,1948512.0
5697204.908428376,1948304.0
5935787.534641797,1948252.0
5786482.220131484,1949072.0
5748020.592154257,1945926.0
5768974.255607075,1933680.0
5803599.650376602,1932432.0
5769227.902312918,1930972.0
5844141.728076965,1932340.0
5730330.956160841,1932062.0
5728874.849893193,1930284.0
5750489.417648698,1929466.0
5722009.179282979,1929178.0
5683266.172989162,1929310.0
5849755.06679708,1931796.0
5737824.696521659,1931770.0
5677118.637891899,1931448.0
5696224.619537386,1928754.0
5683274.430394934,1929566.0
5627138.831360907,1928764.0
5684503.706170917,1929216.0
5621565.397697525,1927764.0
5623813.467438089,1926676.0
5638090.901708218,1927744.0
5606289.067501941,1926452.0
5573952.45215885,1927204.0
5787708.68232951,1926322.0
5901453.059323613,1927820.0
5948376.42435194,1926148.0
5966654.164335855,1926686.0
5924462.133287452,1926172.0
5982361.646315577,1925804.0
5950367.291087976,1926230.0
5775486.058122597,1925476.0
5733670.9074115325,1921732.0
5804736.2445223285,1920736.0
5749606.963460947,1922528.0
5699428.057885897,1920396.0
5889146.264270258,1919650.0
5844225.226083239,1919776.0
5819823.934608271,1920368.0
5841235.610485793,1919992.0
5779397.103559895,1920386.0
5682361.345216098,1921136.0
5721328.388171912,1917820.0
5632424.400450818,1917196.0
5634479.9550552815,1917092.0
5603043.402595436,1918242.0
5562378.500511453,1919186.0
5518841.4814662505,1920050.0
5711097.819317802,1920082.0
5643892.907391794,1921060.0
5605223.277614263,1921080.0
5613801.8226717375,1921612.0
5629219.4735825965,1920120.0
5550150.601862291,1918202.0
5622054.7004503505,1917712.0
5490605.044314996,1916252.0
5485253.799731317,1915622.0
5513829.678821877,1915174.0
5487422.002546559,1915576.0
5417604.190518736,1915746.0
5626536.054450873,1914302.0
5565577.172892252,1916504.0
5537827.097380324,1917660.0
5570913.363516135,1917220.0
5558483.372155229,1913646.0
5429794.5363318985,1911816.0
5464734.123317469,1909400.0
5371686.698818376,1911314.0
5386957.698437396,1913066.0
5387699.326228468,1912320.0
5340008.591736583,1911992.0
5307743.829502814,1910672.0
5522213.8384378385,1912226.0
5415920.722169082,1912314.0
5438601.589686156,1911250.0
5512739.948135008,1913266.0
5557505.546342269,1913862.0
5539727.485867616,1918154.0
5603265.648629341,1923838.0
5441368.755320553,1925302.0
5497685.630189355,1927790.0
5590552.874900986,1930364.0
5498249.881713427,1933080.0
5522082.94319095,1934392.0
5608365.312077497,1935232.0
5409279.518858966,1932548.0
5427576.009090606,1934654.0
5474781.306231268,1933350.0
5452586.551737328,1931960.0
5469161.4084810605,1931960.0
5654661.704427048,1933152.0
5517980.631451686,1936656.0
5609075.315880123,1934710.0
5595926.3728073165,1932968.0
5463053.704131924,1934776.0
5370888.345227394,1933720.0
5579473.262191079,1934704.0
5572687.5607948,1936876.0
5535253.151063588,1935786.0
5580156.952815455,1937898.0
5545127.330851905,1937788.0
5450816.760255143,1937348.0
5488822.992516484,1935872.0
5407335.418036048,1935504.0
5421334.421609489,1936940.0
5453717.789191934,1935888.0
5419425.974495836,1938306.0
5384034.513147079,1938638.0
5613947.742084,1938244.0
5482538.879534936,1940208.0
5464374.28874295,1936272.0
5467141.788511179,1936592.0
5477609.43952876,1936182.0
5387254.500379361,1937508.0
5411549.563901579,1934854.0
5327387.810098278,1933884.0
5368816.275408828,1929952.0
5424295.459702322,1930526.0
5548001.269389818,1931998.0
5500734.042286551,1936142.0
5644269.133677366,1942924.0
5405358.794943024,1950182.0
5393791.202707158,1953434.0
5394512.0451462595,1953160.0
5422942.429091049,1952078.0
5394789.992754608,1947554.0
5476304.5225338,1946780.0
5401853.587778562,1947876.0
5432399.918696087,1949478.0
5771690.7142042285,1951772.0
5475678.555356393,1956052.0
5404694.044322369,1956722.0
5697993.190266683,1957338.0
5539712.192452306,1957168.0
5542028.091864703,1958232.0
5525277.431316157,1960210.0
5480531.277984464,1956576.0
5413952.895293432,1953458.0
5473117.566380381,1952552.0
5418261.4208176825,1952232.0
5474340.30342622,1950956.0
5475265.544403112,1950642.0
5416925.307506383,1952170.0
5352906.502399003,1953444.0
5555591.990787282,1954246.0
5455205.119200864,1955294.0
5442095.548579842,1953172.0
5496033.141460695,1954224.0
5539679.035180768,1954514.0
5489997.032856876,1951674.0
5589318.448154168,1952504.0
5522202.593880022,1952822.0
5533733.567109188,1952514.0
5616984.374593951,1951164.0
5569281.716505507,1952316.0
5470917.109708218,1953882.0
5630563.674754351,1953768.0
5529895.981050754,1956310.0
5538308.221085148,1954754.0
5523084.50214067,1954876.0
5521425.527275591,1956496.0
5471703.123194036,1953844.0
5555704.213274496,1952586.0
5436159.296541532,1948260.0
5475605.188202707,1946966.0
5511498.700906174,1947368.0
5479415.455748949,1949506.0
5402474.489344083,1950514.0
5599918.030438999,1948424.0
5519176.12682534,1950146.0
5501164.10324941,1949882.0
5540431.238911555,1951492.0
5590441.233219607,1952956.0
5576899.364820172,1953588.0
5631161.644935406,1953786.0
5548075.99641867,1953672.0
5540521.492359498,1951782.0
5558398.4333697315,1950276.0
5552393.687066148,1950474.0
5487517.434481559,1951204.0
5710677.467377202,1951318.0
5634483.045243654,1953448.0
5611768.948480545,1955784.0
5683319.196565977,1956186.0
5670536.527068866,1956308.0
5589776.336325356,1954316.0
5642775.966018221,1953388.0
5574014.176283302,1953266.0
5584981.672642084,1952212.0
5610407.704911486,1954348.0
5544506.900532433,1956572.0
5536901.980407891,1956594.0
5677182.734403369,1957024.0
5605908.807803873,1960218.0
5601354.794858301,1958110.0
5639942.962881745,1957442.0
5655344.398340011,1957718.0
5610516.752459081,1958468.0
5658065.690480506,1958856.0
5615041.3921027165,1957952.0
5596938.268184297,1955290.0
5617540.896370747,1956022.0
5580286.993941448,1957736.0
5541321.519461766,1958126.0
5788098.021119292,1956898.0
5674517.730359654,1960254.0
5639893.979569998,1960236.0
5663436.440133566,1962622.0
5638042.174297767,1962396.0
5635188.6062120795,1961602.0
5711470.717209183,1957850.0
5635078.297958781,1961148.0
5637215.52935632,1959092.0
5655321.39530658,1956940.0
5616602.405071923,1957184.0
5560845.659003148,1959540.0
5748050.106132021,1959414.0
5671909.535293555,1962202.0
5646769.371030883,1960530.0
5701390.2925782185,1961690.0
5695007.422387597,1960634.0
5698593.340967539,1958504.0
5821756.481603592,1958538.0
5757260.885805259,1960048.0
5709484.797682139,1959140.0
5706284.764075081,1961318.0
5643690.880853951,1960526.0
5588673.113397856,1963640.0
5790900.2064705845,1966090.0
5726533.648648079,1968890.0
5736315.95650336,1968032.0
5770023.993212988,1966878.0
5715333.571113257,1966134.0
5682923.184720238,1967700.0
5766742.529065941,1965724.0
5694934.489847821,1965934.0
5711099.500369367,1966756.0
5719852.797201994,1969852.0
5715777.6641993765,1971220.0
5687947.30988603,1971448.0
6037867.226164035,1975948.0
5983528.075944297,1984358.0
6014778.116699944,1988984.0
6040201.308799531,1990558.0
5882905.377583086,1989746.0
5821068.832529268,1985030.0
5910943.945986918,1971946.0
5835110.632788329,1972172.0
5850307.965267321,1970846.0
5837338.313179249,1971188.0
5773430.986808347,1968916.0
5731668.317217156,1966322.0
5945106.810369975,1969184.0
5844637.438096707,1968492.0
5795683.500284174,1970946.0
5836552.86064334,1969814.0
5858936.741602362,1967484.0
5812103.835160332,1965556.0
5861497.555660329,1966922.0
5784669.44486564,1967244.0
5827110.390895883,1968470.0
5804167.334648266,1968248.0
5821082.158486855,1968108.0
5745780.8789567305,1969064.0
5999446.4130119225,1969154.0
5875345.277591421,1971754.0
5896794.331157784,1971588.0
5950178.063547519,1971750.0
5926996.736425984,1970940.0
5892745.379553798,1971450.0
5968707.767565039,1972520.0
5925040.140228831,1972160.0
5917764.030300138,1971534.0
5908821.775614261,1971422.0
5894940.226414808,1970804.0
5814422.668719435,1970966.0
6051353.4148333315,1972076.0
5947033.458739044,1973844.0
5929346.6797618335,1974670.0
5933794.538477145,1974410.0
5954642.698017489,1974156.0
5919748.231048943,1973732.0
5975930.628394623,1975432.0
5869024.833429844,1976212.0
5861164.94007674,1976180.0
5863741.762790077,1975366.0
5825760.000837221,1974210.0
5759517.895400692,1974272.0
5967287.829347125,1974112.0
5879105.710568449,1975116.0
5818747.965040684,1973954.0
5863229.6418581065,1972156.0
5809169.51498484,1970736.0
5742189.654479947,1968676.0
5800792.776427783,1968448.0
5785570.232684335,1967716.0
5775858.483252239,1967838.0
5740348.83683391,1966016.0
5702864.590122194,1965056.0
5634536.6952979285,1965302.0
5867522.596803785,1966762.0
5789895.094470015,1969018.0
5766344.420412307,1971460.0
5750143.033781134,1967270.0
5736369.337739907,1966848.0
5694758.679887369,1966960.0
5754439.480807287,1965892.0
5647630.646160791,1963866.0
5655692.437944673,1963704.0
5698875.50555647,1963872.0
5660880.276849191,1963622.0
5654612.018410214,1964966.0
5873813.153970618,1967230.0
5854112.097182218,1968714.0
5946907.963580201,1969194.0
5929881.151704666,1969374.0
5962080.720721618,1968110.0
5988060.36311301,1968608.0
5995179.163891557,1969496.0
5909207.318032382,1969586.0
5936295.057631863,1968650.0
6011705.2016451955,1967132.0
5928300.661419714,1969864.0
5873237.785894144,1973840.0
6047827.573990234,1977880.0
5931703.247321236,1982872.0
5927633.2997507285,1982810.0
5940108.034555412,1982162.0
5925424.566515653,1979126.0
5823995.622151773,1978344.0
5883450.162920507,1978074.0
5754143.015849322,1979338.0
5738562.240379356,1978604.0
5774837.46603169,1978868.0
5737185.744001401,1979498.0
5672385.603065025,1979118.0
5909306.496614145,1979040.0
5776570.77718243,1981420.0
5777432.718541336,1979880.0
5822134.021635018,1977508.0
5789426.354434621,1975352.0
5728643.065490562,1976096.0
5801989.005358974,1975190.0
5706719.573787222,1973560.0
5694799.945929267,1971498.0
5754080.1973218005,1972024.0
5703590.378578664,1970634.0
5634666.987974254,1971372.0
5858814.656532261,1972862.0
5705314.133573662,1974958.0
5702034.828205383,1976714.0
5731097.961956491,1976310.0
5734230.348617743,1976998.0
5609170.132741583,1976746.0
5693891.2418157905,1979598.0
5609868.450437329,1982048.0
5621705.666945306,1982550.0
5628004.774918021,1984534.0
5752730.646466445,1987984.0
5861135.073484994,1992898.0
6092647.5938289175,1995006.0
5736671.4443822075,1999200.0
5929535.403548484,2002530.0
6015559.327940465,2001034.0
5797400.328986953,2001972.0
5894321.618483023,1999848.0
6039685.545108981,1998520.0
5922495.221094755,2000222.0
5899901.030252947,2003162.0
5768712.072140793,2002170.0
5965524.52025181,2004802.0
5940859.465880587,2005544.0
5955695.321939865,2009232.0
5736854.619805362,2009466.0
5783871.355178523,2008614.0
5842153.469545015,2007930.0
5900597.993284014,2010724.0
5882835.878629175,2014404.0
6030329.273462881,2008998.0
5801499.366658605,2008874.0
5771334.37184202,2000646.0
5841446.938221314,1997860.0
5845085.599125455,1997738.0
5787361.773133846,1995374.0
6026258.438346445,1996016.0
5923269.982893684,2000822.0
5956248.291137345,1999798.0
