timestamp,cpu_usage,assigned_mem
1438500,5538308.221085148,1954754.0
1438800,5523084.50214067,1954876.0
1439100,5521425.527275591,1956496.0
1439400,5471703.123194036,1953844.0
1439700,5555704.213274496,1952586.0
1440000,5436159.296541532,1948260.0
1440300,5475605.188202707,1946966.0
1440600,5511498.700906174,1947368.0
1440900,5479415.455748949,1949506.0
1441200,5402474.489344083,1950514.0
1441500,5599918.030438999,1948424.0
1441800,5519176.12682534,1950146.0
1442100,5501164.10324941,1949882.0
1442400,5540431.238911555,1951492.0
1442700,5590441.233219607,1952956.0
1443000,5576899.364820172,1953588.0
1443300,5631161.644935406,1953786.0
1443600,5548075.99641867,1953672.0
1443900,5540521.492359498,1951782.0
1444200,5558398.4333697315,1950276.0
1444500,5552393.687066148,1950474.0
1444800,5487517.434481559,1951204.0
1445100,5710677.467377202,1951318.0
1445400,5634483.045243654,1953448.0
1445700,5611768.948480545,1955784.0
1446000,5683319.196565977,1956186.0
1446300,5670536.527068866,1956308.0
1446600,5589776.336325356,1954316.0
1446900,5642775.966018221,1953388.0
1447200,5574014.176283302,1953266.0
1447500,5584981.672642084,1952212.0
1447800,5610407.704911486,1954348.0
1448100,5544506.900532433,1956572.0
1448400,5536901.980407891,1956594.0
1448700,5677182.734403369,1957024.0
1449000,5605908.807803873,1960218.0
1449300,5601354.794858301,1958110.0
1449600,5639942.962881745,1957442.0
1449900,5655344.398340011,1957718.0
1450200,5610516.752459081,1958468.0
1450500,5658065.690480506,1958856.0
1450800,5615041.3921027165,1957952.0
1451100,5596938.268184297,1955290.0
1451400,5617540.896370747,1956022.0
1451700,5580286.993941448,1957736.0
1452000,5541321.519461766,1958126.0
1452300,5788098.021119292,1956898.0
1452600,5674517.730359654,1960254.0
1452900,5639893.979569998,1960236.0
1453200,5663436.440133566,1962622.0
1453500,5638042.174297767,1962396.0
1453800,5635188.6062120795,1961602.0
1454100,5711470.717209183,1957850.0
1454400,5635078.297958781,1961148.0
1454700,5637215.52935632,1959092.0
1455000,5655321.39530658,1956940.0
1455300,5616602.405071923,1957184.0
1455600,5560845.659003148,1959540.0
1455900,5748050.106132021,1959414.0
1456200,5671909.535293555,1962202.0
1456500,5646769.371030883,1960530.0
1456800,5701390.2925782185,1961690.0
1457100,5695007.422387597,1960634.0
1457400,5698593.340967539,1958504.0
1457700,5821756.481603592,1958538.0
1458000,5757260.885805259,1960048.0
1458300,5709484.797682139,1959140.0
1458600,5706284.764075081,1961318.0
1458900,5643690.880853951,1960526.0
1459200,5588673.113397856,1963640.0
1459500,5790900.2064705845,1966090.0
1459800,5726533.648648079,1968890.0
1460100,5736315.95650336,1968032.0
1460400,5770023.993212988,1966878.0
1460700,5715333.571113257,1966134.0
1461000,5682923.184720238,1967700.0
1461300,5766742.529065941,1965724.0
1461600,5694934.489847821,1965934.0
1461900,5711099.500369367,1966756.0
1462200,5719852.797201994,1969852.0
1462500,5715777.6641993765,1971220.0
1462800,5687947.30988603,1971448.0
1463100,6037867.226164035,1975948.0
1463400,5983528.075944297,1984358.0
1463700,6014778.116699944,1988984.0
1464000,6040201.308799531,1990558.0
1464300,5882905.377583086,1989746.0
1464600,5821068.832529268,1985030.0
1464900,5910943.945986918,1971946.0
1465200,5835110.632788329,1972172.0
1465500,5850307.965267321,1970846.0
1465800,5837338.313179249,1971188.0
1466100,5773430.986808347,1968916.0
1466400,5731668.317217156,1966322.0
1466700,5945106.810369975,1969184.0
1467000,5844637.438096707,1968492.0
1467300,5795683.500284174,1970946.0
1467600,5836552.86064334,1969814.0
1467900,5858936.741602362,1967484.0
1468200,5812103.835160332,1965556.0
1468500,5861497.555660329,1966922.0
1468800,5784669.44486564,1967244.0
1469100,5827110.390895883,1968470.0
1469400,5804167.334648266,1968248.0
1469700,5821082.158486855,1968108.0
1470000,5745780.8789567305,1969064.0
1470300,5999446.4130119225,1969154.0
1470600,5875345.277591421,1971754.0
1470900,5896794.331157784,1971588.0
1471200,5950178.063547519,1971750.0
1471500,5926996.736425984,1970940.0
1471800,5892745.379553798,1971450.0
1472100,5968707.767565039,1972520.0
1472400,5925040.140228831,1972160.0
1472700,5917764.030300138,1971534.0
1473000,5908821.775614261,1971422.0
1473300,5894940.226414808,1970804.0
1473600,5814422.668719435,1970966.0
1473900,6051353.4148333315,1972076.0
1474200,5947033.458739044,1973844.0
1474500,5929346.6797618335,1974670.0
1474800,5933794.538477145,1974410.0
1475100,5954642.698017489,1974156.0
1475400,5919748.231048943,1973732.0
1475700,5975930.628394623,1975432.0
1476000,5869024.833429844,1976212.0
1476300,5861164.94007674,1976180.0
1476600,5863741.762790077,1975366.0
1476900,5825760.000837221,1974210.0
1477200,5759517.895400692,1974272.0
1477500,5967287.829347125,1974112.0
1477800,5879105.710568449,1975116.0
1478100,5818747.965040684,1973954.0
1478400,5863229.6418581065,1972156.0
1478700,5809169.51498484,1970736.0
1479000,5742189.654479947,1968676.0
1479300,5800792.776427783,1968448.0
1479600,5785570.232684335,1967716.0
1479900,5775858.483252239,1967838.0
1480200,5740348.83683391,1966016.0
1480500,5702864.590122194,1965056.0
1480800,5634536.6952979285,1965302.0
1481100,5867522.596803785,1966762.0
1481400,5789895.094470015,1969018.0
1481700,5766344.420412307,1971460.0
1482000,5750143.033781134,1967270.0
1482300,5736369.337739907,1966848.0
1482600,5694758.679887369,1966960.0
1482900,5754439.480807287,1965892.0
1483200,5647630.646160791,1963866.0
1483500,5655692.437944673,1963704.0
1483800,5698875.50555647,1963872.0
1484100,5660880.276849191,1963622.0
1484400,5654612.018410214,1964966.0
1484700,5873813.153970618,1967230.0
1485000,5854112.097182218,1968714.0
1485300,5946907.963580201,1969194.0
1485600,5929881.151704666,1969374.0
1485900,5962080.720721618,1968110.0
1486200,5988060.36311301,1968608.0
1486500,5995179.163891557,1969496.0
1486800,5909207.318032382,1969586.0
1487100,5936295.057631863,1968650.0
1487400,6011705.2016451955,1967132.0
1487700,5928300.661419714,1969864.0
1488000,5873237.785894144,1973840.0
1488300,6047827.573990234,1977880.0
1488600,5931703.247321236,1982872.0
1488900,5927633.2997507285,1982810.0
1489200,5940108.034555412,1982162.0
1489500,5925424.566515653,1979126.0
1489800,5823995.622151773,1978344.0
1490100,5883450.162920507,1978074.0
1490400,5754143.015849322,1979338.0
1490700,5738562.240379356,1978604.0
1491000,5774837.46603169,1978868.0
1491300,5737185.744001401,1979498.0
1491600,5672385.603065025,1979118.0
1491900,5909306.496614145,1979040.0
1492200,5776570.77718243,1981420.0
1492500,5777432.718541336,1979880.0
1492800,5822134.021635018,1977508.0
1493100,5789426.354434621,1975352.0
1493400,5728643.065490562,1976096.0
1493700,5801989.005358974,1975190.0
1494000,5706719.573787222,1973560.0
1494300,5694799.945929267,1971498.0
1494600,5754080.1973218005,1972024.0
1494900,5703590.378578664,1970634.0
1495200,5634666.987974254,1971372.0
1495500,5858814.656532261,1972862.0
1495800,5705314.133573662,1974958.0
1496100,5702034.828205383,1976714.0
1496400,5731097.961956491,1976310.0
1496700,5734230.348617743,1976998.0
1497000,5609170.132741583,1976746.0
1497300,5693891.2418157905,1979598.0
1497600,5609868.450437329,1982048.0
1497900,5621705.666945306,1982550.0
1498200,5628004.774918021,1984534.0
1498500,5752730.646466445,1987984.0
1498800,5861135.073484994,1992898.0
1499100,6092647.5938289175,1995006.0
1499400,5736671.4443822075,1999200.0
1499700,5929535.403548484,2002530.0
1500000,6015559.327940465,2001034.0
1500300,5797400.328986953,2001972.0
1500600,5894321.618483023,1999848.0
1500900,6039685.545108981,1998520.0
1501200,5922495.221094755,2000222.0
1501500,5899901.030252947,2003162.0
1501800,5768712.072140793,2002170.0
1502100,5965524.52025181,2004802.0
1502400,5940859.465880587,2005544.0
1502700,5955695.321939865,2009232.0
1503000,5736854.619805362,2009466.0
1503300,5783871.355178523,2008614.0
1503600,5842153.469545015,2007930.0
1503900,5900597.993284014,2010724.0
1504200,5882835.878629175,2014404.0
1504500,6030329.273462881,2008998.0
1504800,5801499.366658605,2008874.0
1505100,5771334.37184202,2000646.0
1505400,5841446.938221314,1997860.0
1505700,5845085.599125455,1997738.0
1506000,5787361.773133846,1995374.0
1506300,6026258.438346445,1996016.0
1506600,5923269.982893684,2000822.0
1506900,5956248.291137345,1999798.0
1507200,5980658.589758335,2004332.0
1507500,6054783.413173334,2009176.0
1507800,6027765.421404131,2011046.0
1508100,6176227.047517445,2014752.0
1508400,6173721.119016317,2018844.0
1508700,6154969.669471536,2020144.0
1509000,6195102.315928301,2021282.0
1509300,6095438.644887605,2021566.0
1509600,6123540.8898914745,2019618.0
1509900,6368954.761362507,2018354.0
1510200,6188700.550902706,2023028.0
1510500,6219218.503974345,2027848.0
1510800,6206015.996223405,2030130.0
1511100,6188323.748855734,2030182.0
1511400,6149481.925036292,2029738.0
1511700,6235436.407527757,2029662.0
1512000,6134128.728890156,2029892.0
1512300,6192260.6824138705,2029482.0
1512600,6286420.336143557,2031514.0
1512900,6164327.84021423,2028556.0
1513200,6096353.865235895,2023034.0
1513500,6394223.302424866,2027308.0
1513800,6333661.135247031,2029314.0
1514100,6343816.596695722,2031780.0
1514400,6408920.03714371,2033034.0
1514700,6415635.33165306,2034508.0
1515000,6370868.317895126,2038858.0
1515300,6497742.348017685,2039932.0
1515600,6427592.969412205,2041880.0
1515900,6567274.002580265,2045616.0
1516200,6580598.980838744,2048104.0
1516500,6570727.402670849,2050894.0
1516800,6606661.078693477,2051490.0
1517100,7156297.152707063,2054522.0
1517400,6894659.770722568,2058162.0
1517700,6844988.694831667,2063016.0
1518000,6725993.7785930345,2062974.0
1518300,6690609.234017015,2057216.0
1518600,6693889.167450152,2057714.0
1518900,6755962.917286466,2062040.0
1519200,6808236.237366867,2065370.0
1519500,6669576.662561912,2065610.0
1519800,6674825.093704202,2063850.0
1520100,6680990.120638038,2065494.0
1520400,6656524.789354486,2063784.0
1520700,7006226.986779721,2064866.0
1521000,6847914.479147304,2068764.0
1521300,6865023.504923133,2071686.0
1521600,6866125.2721483875,2071884.0
1521900,6909362.41232972,2072846.0
1522200,6867365.241684996,2073012.0
1522500,6961487.783632204,2073110.0
1522800,6791355.016113001,2075328.0
1523100,6593911.218522997,2077634.0
1523400,6625735.1898277765,2075768.0
1523700,6609981.432838366,2077674.0
1524000,6501332.879505761,2077830.0
1524300,6892703.461494905,2080050.0
1524600,6905002.91048118,2082346.0
1524900,6972688.136010203,2079630.0
1525200,6907528.799436115,2076802.0
1525500,6881397.211531374,2078426.0
1525800,6948169.939044414,2079474.0
1526100,7029626.337813115,2081088.0
1526400,6840782.602331158,2080476.0
1526700,6786287.342182671,2077172.0
1527000,6827417.884616421,2075828.0
1527300,6830155.604955769,2078648.0
1527600,6917884.977250955,2084726.0
1527900,7038643.897038334,2089398.0
1528200,7019380.302839117,2086184.0
1528500,6928124.741138159,2085774.0
1528800,6882825.386024474,2086166.0
1529100,6904858.80443761,2087916.0
1529400,6822679.833805097,2089304.0
1529700,6859410.799856007,2090428.0
1530000,6810717.242777522,2091988.0
1530300,6764810.454623184,2090990.0
1530600,6773856.031759333,2091586.0
1530900,6655407.597741028,2091670.0
1531200,6615186.214951287,2096832.0
1531500,6974810.163582944,2104540.0
1531800,6790819.908226259,2112288.0
1532100,6708094.925758695,2105474.0
1532400,6670395.308941161,2112778.0
1532700,6629639.592570673,2112034.0
1533000,6598851.915323647,2111394.0
1533300,6731639.116402013,2108050.0
1533600,6831294.231167802,2110800.0
1533900,6893602.764931601,2112104.0
1534200,6803898.597037888,2115750.0
1534500,6787320.291031417,2117354.0
1534800,6586157.014124969,2119424.0
1535100,6830808.296758671,2120814.0
1535400,6715818.881679195,2121092.0
1535700,6667711.65296912,2118014.0
1536000,6665018.864416323,2111600.0
1536300,6613672.732234863,2110302.0
1536600,6593741.034142153,2106294.0
1536900,6823718.550127691,2108160.0
1537200,6810547.049150074,2109688.0
1537500,6864543.110823145,2108494.0
1537800,6849882.000086759,2104722.0
1538100,6825717.033411844,2104354.0
1538400,6814160.220696187,2102242.0
1538700,7084046.742170572,2103024.0
1539000,7032543.781355147,2104548.0
1539300,6916041.423535861,2100862.0
1539600,6919012.648161754,2100678.0
1539900,6777256.499155191,2101426.0
1540200,6817705.105079221,2102794.0
1540500,6877734.545635497,2103634.0
1540800,6808736.703926656,2104464.0
1541100,6651426.629654426,2104488.0
1541400,6561555.918918327,2105072.0
1541700,6468098.525940096,2102558.0
1542000,6454145.847646266,2106714.0
1542300,6640526.532871075,2110246.0
1542600,6528841.046434453,2109470.0
1542900,6502456.8379631685,2103682.0
1543200,6510084.53824871,2099978.0
1543500,6458263.98160253,2095004.0
1543800,6442186.9155054055,2095286.0
1544100,6672398.150860457,2094714.0
1544400,6625730.620816927,2097952.0
1544700,6725338.115447184,2101270.0
1545000,6786824.242556868,2103260.0
1545300,6773418.908896396,2102618.0
1545600,6726677.544625958,2104148.0
1545900,6840640.188795064,2107408.0
1546200,6763420.344911299,2112538.0
1546500,6639360.406425643,2114566.0
1546800,6651447.408568678,2111828.0
1547100,6632232.029253489,2111454.0
1547400,6552990.288092741,2113208.0
1547700,6747759.994113607,2119116.0
1548000,6788693.641689078,2119100.0
1548300,6687095.944550544,2117154.0
1548600,6516924.242081916,2117528.0
1548900,6530437.418446116,2116390.0
1549200,6565010.438451688,2116232.0
1549500,6826326.924967559,2119142.0
1549800,6640744.735979901,2121184.0
1550100,6634900.591983563,2116638.0
1550400,6604227.918554564,2116142.0
1550700,6608566.906216392,2112604.0
1551000,6550909.9500929015,2113080.0
1551300,6727617.162902072,2115924.0
1551600,6733972.279718304,2115564.0
1551900,6759562.165866755,2113762.0
1552200,6810317.77363609,2113490.0
1552500,6681845.548437146,2114042.0
1552800,6532986.960169746,2112542.0
1553100,6659006.777226955,2116522.0
1553400,6553011.919523108,2115010.0
1553700,6526195.060026035,2110292.0
1554000,6490631.540505322,2104794.0
1554300,6462041.352226609,2099944.0
1554600,6452673.771671733,2100138.0
1554900,6568887.456014803,2103368.0
1555200,6566572.025545859,2106850.0
1555500,6705083.6057926575,2113104.0
1555800,6466164.877374753,2117714.0
1556100,6424233.154840794,2115460.0
1556400,6370672.699383386,2111118.0
1556700,6571116.118388998,2107864.0
1557000,6469022.839608299,2102096.0
1557300,6447758.601811012,2098378.0
1557600,6502434.935346156,2097680.0
1557900,6442025.519244896,2098936.0
1558200,6401948.545005158,2099028.0
1558500,6577732.658656064,2097022.0
1558800,6507831.8730489295,2095926.0
1559100,6482209.347784591,2092038.0
1559400,6485919.677719528,2092922.0
1559700,6393336.299042581,2093402.0
1560000,6310112.252702601,2094570.0
1560300,6509585.652151967,2097340.0
1560600,6415572.252483802,2101100.0
1560900,6391814.798241969,2102708.0
1561200,6576278.872581194,2100912.0
1561500,6610025.762743657,2098752.0
1561800,6516619.776869543,2096102.0
1562100,6510141.380748626,2095792.0
1562400,6400715.562906472,2093830.0
1562700,6363874.073499268,2093552.0
1563000,6359647.925079416,2093248.0
1563300,6305370.493889126,2091504.0
1563600,6246393.3339744015,2092380.0
1563900,6399845.296489225,2093374.0
1564200,6233863.880710394,2092654.0
1564500,6183018.556192464,2090710.0
1564800,6188645.710878074,2085718.0
1565100,6150933.688054226,2082076.0
1565400,6137804.014470022,2078414.0
1565700,6245339.303704664,2077846.0
1566000,6106031.079893006,2076134.0
1566300,6088601.782484027,2074388.0
1566600,6117103.883244585,2073594.0
1566900,6118893.664342691,2076080.0
1567200,6183747.743908762,2077798.0
1567500,6314516.02060662,2077066.0
1567800,6108613.495434546,2080700.0
1568100,6202966.169097757,2081276.0
1568400,6262072.792688127,2079744.0
1568700,6225414.363779856,2081616.0
1569000,6156327.141871999,2082364.0
1569300,6227323.706932285,2080824.0
1569600,6222276.530770167,2080126.0
1569900,6152212.24517304,2078496.0
1570200,6091996.214363339,2074642.0
1570500,6064233.531489274,2072596.0
1570800,6021175.702837956,2074148.0
1571100,6284007.523511212,2075246.0
1571400,6266079.918375527,2078268.0
1571700,6337089.2789491825,2080708.0
1572000,6305201.881924597,2079520.0
1572300,6266113.5389424125,2079604.0
1572600,6266809.8609027965,2076554.0
1572900,6396448.814988354,2074494.0
1573200,6242216.5777787035,2072190.0
1573500,6236791.713331521,2068588.0
1573800,6260880.0844887225,2067196.0
1574100,6312086.975902457,2067500.0
1574400,6129575.300722546,2067244.0
1574700,6291267.772053009,2068714.0
1575000,6259548.97183804,2071440.0
1575300,6217104.702181494,2071868.0
1575600,6144902.291535244,2069814.0
1575900,6078918.893489769,2068784.0
1576200,5975913.392401719,2066396.0
1576500,6173037.144984488,2068038.0
1576800,6130741.554507258,2067030.0
1577100,6125030.974540314,2066770.0
1577400,6129469.230924045,2065518.0
1577700,6092888.435566685,2064340.0
1578000,5982346.078618864,2064838.0
1578300,6166325.204340028,2065880.0
1578600,6035793.070957622,2065824.0
1578900,6013543.399848149,2064094.0
1579200,6007817.944448946,2060964.0
1579500,5959522.075391273,2057708.0
1579800,5982894.368546155,2055806.0
1580100,6112637.642610538,2055564.0
1580400,6078115.283122292,2055282.0
1580700,5995567.925271509,2055442.0
1581000,5996490.923911763,2055998.0
1581300,5947521.010472953,2057572.0
1581600,5921681.02034195,2056278.0
1581900,6109086.423561637,2057908.0
1582200,6027575.602652341,2059604.0
1582500,5943075.124447038,2059320.0
1582800,5949666.562737682,2057218.0
1583100,5868816.821489595,2054180.0
1583400,5831578.002845154,2049614.0
1583700,5946244.23052454,2048312.0
1584000,5874680.331924453,2051290.0
1584300,5920722.950181827,2052610.0
1584600,6006312.772911943,2056740.0
1584900,5932198.992370551,2061516.0
1585200,5829667.397958267,2063294.0
1585500,6015131.692499349,2062364.0
1585800,5916644.204898819,2064058.0
1586100,5926792.813749196,2057444.0
1586400,5954189.4866188355,2057378.0
1586700,5900322.080129111,2057688.0
1587000,5876337.785974249,2059114.0
1587300,5987739.803101039,2063510.0
1587600,5895993.499756695,2067380.0
1587900,5898906.0409812145,2069354.0
1588200,5927612.997816956,2071522.0
1588500,5858358.230671013,2065774.0
1588800,5808558.908219983,2065264.0
1589100,6012548.279414338,2059274.0
1589400,5933829.608423122,2059334.0
1589700,5919039.567316122,2057888.0
1590000,5937326.088779634,2056604.0
1590300,5938281.55098138,2053246.0
1590600,5917303.591402639,2052826.0
1590900,6034575.83799078,2057114.0
1591200,5971811.922321077,2059694.0
1591500,5995182.992733578,2060664.0
1591800,5971976.722343963,2059932.0
1592100,5991992.488889985,2060112.0
1592400,5995100.223989425,2061076.0
1592700,6235574.081299426,2061470.0
1593000,6111901.213798808,2063762.0
1593300,6115680.662636758,2065958.0
1593600,6135311.502877216,2064964.0
1593900,6144758.022070025,2066050.0
1594200,6164910.757219299,2066458.0
1594500,6261803.423715855,2066772.0
1594800,6142857.730144043,2063514.0
1595100,6206040.415471713,2064708.0
1595400,6275429.002196239,2071406.0
1595700,6257364.143043561,2078328.0
1596000,6214676.988243659,2083854.0
1596300,6371548.646325653,2086200.0
1596600,6348885.049285918,2087858.0
1596900,6287710.37771821,2084848.0
1597200,6345436.450311205,2083766.0
1597500,6330939.20066185,2082108.0
1597800,6330418.298822164,2074874.0
1598100,6420830.073024032,2075596.0
1598400,6345416.544639961,2076374.0
1598700,6312266.109901745,2077856.0
1599000,6379412.535310395,2075750.0
1599300,6346989.957875816,2075168.0
1599600,6358981.171283286,2075644.0
1599900,6590352.200677317,2074350.0
1600200,6501220.6981956195,2078436.0
1600500,6550909.183513314,2084058.0
1600800,6606960.081445925,2082252.0
1601100,6658197.585659383,2081114.0
1601400,6605981.864610374,2085604.0
1601700,6748189.323516732,2088440.0
1602000,6649157.994125998,2086040.0
1602300,6642206.414066729,2086816.0
1602600,6624962.144325007,2084742.0
1602900,6635897.68409004,2084472.0
1603200,6633239.124528243,2085218.0
1603500,6971301.217880319,2087340.0
1603800,6788539.6907086,2088554.0
1604100,6764618.285247626,2094292.0
1604400,6734792.492748676,2094758.0
1604700,6689362.396400572,2098328.0
1605000,6749601.660049841,2102526.0
1605300,6879357.110683889,2108856.0
1605600,6686427.773110762,2113314.0
1605900,6633108.909979221,2114406.0
1606200,6744875.691748018,2114668.0
1606500,6555595.286240358,2113764.0
1606800,6547542.875365461,2115782.0
1607100,6817180.4817117425,2115720.0
1607400,6646991.571525138,2116092.0
1607700,6675577.902980677,2113848.0
1608000,6735214.364124208,2113974.0
1608300,6921183.085207276,2116722.0
1608600,6909689.621310841,2121420.0
1608900,7137425.32550959,2123530.0
1609200,7058901.418856818,2126842.0
1609500,7037894.2455375735,2127830.0
1609800,7082223.7146941945,2128130.0
1610100,6893741.632720718,2129624.0
1610400,6874024.379524741,2129754.0
1610700,7141437.664496155,2130266.0
1611000,7075029.849008437,2131180.0
1611300,7028578.482590836,2128850.0
1611600,6996090.334705077,2130366.0
1611900,7014698.687041041,2128398.0
1612200,7053507.924056652,2130114.0
1612500,7256777.707581992,2133868.0
1612800,7064434.9887018865,2134346.0
1613100,7067693.23037407,2132798.0
1613400,6886458.339940858,2131846.0
1613700,6898153.447224687,2131024.0
1614000,6939753.237422828,2134214.0
1614300,7307617.935582977,2134762.0
1614600,7299351.914797807,2135230.0
1614900,7010791.251412495,2134988.0
1615200,7030302.415896898,2137040.0
1615500,6991407.407240025,2139868.0
1615800,6918526.080056031,2143742.0
1616100,7009594.522374213,2144260.0
1616400,6923148.140374167,2144850.0
1616700,6955212.016529888,2144824.0
1617000,6991944.946772072,2147050.0
1617300,6900952.292290766,2148594.0
1617600,6843527.011473406,2152622.0
1617900,7198593.605091948,2155920.0
1618200,7143573.478364547,2157006.0
1618500,7030576.559462276,2158766.0
1618800,6885105.228284386,2155584.0
1619100,6807149.809027323,2153796.0
1619400,6675954.339254709,2156338.0
1619700,6825284.972577184,2157074.0
1620000,6935019.518191388,2156116.0
1620300,6933977.996902272,2156904.0
1620600,6833103.844758139,2157954.0
1620900,6825492.22966289,2158546.0
1621200,6539301.589647272,2160010.0
1621500,6735249.329353619,2162394.0
1621800,6712102.329464413,2160702.0
1622100,6665782.776863261,2158606.0
1622400,6693769.166595252,2159460.0
1622700,6754049.589799845,2161076.0
1623000,6761768.961354493,2160430.0
1623300,6884946.888645589,2161048.0
1623600,6802275.332225763,2159832.0
1623900,6803512.515560663,2159534.0
1624200,6721532.13297562,2161372.0
1624500,6752917.238781444,2156840.0
1624800,6802961.14178115,2157504.0
1625100,7058645.694176925,2159750.0
1625400,6977931.687871923,2161454.0
1625700,6927909.525083504,2166280.0
1626000,7014251.01359515,2170100.0
1626300,7052086.935420921,2171104.0
1626600,6932471.549966522,2170142.0
1626900,6875893.15572003,2172276.0
1627200,6785604.475234136,2170066.0
1627500,6799248.082961619,2170136.0
1627800,6722236.672928756,2152978.0
1628100,6593213.989817145,2128268.0
1628400,6515737.569326654,2125526.0
1628700,6682305.677623249,2133372.0
1629000,6622378.618064373,2139614.0
1629300,6515121.7449142365,2142316.0
1629600,6520452.108148841,2144754.0
1629900,6596989.236759521,2162616.0
1630200,6486083.704698095,2159234.0
1630500,6603804.884059223,2153126.0
1630800,6579662.799851212,2152694.0
1631100,6552438.094549053,2153168.0
1631400,6462405.131710323,2154982.0
1631700,6448763.580732723,2155220.0
1632000,6416574.165782804,2154726.0
1632300,6593517.542674648,2155384.0
1632600,6533275.851120162,2161276.0
1632900,6554180.434819077,2160728.0
1633200,6613696.958627525,2160810.0
1633500,6605445.796546194,2160472.0
1633800,6494021.967934411,2160042.0
1634100,6566102.975122781,2159748.0
1634400,6447928.985975041,2160542.0
1634700,6493538.555060233,2162748.0
1635000,6512472.098592812,2160378.0
1635300,6466345.935933231,2158214.0
1635600,6364934.586661261,2157070.0
1635900,6582037.744187172,2158254.0
1636200,6457134.671828522,2162696.0
1636500,6502467.757334864,2164626.0
1636800,6531879.343512876,2164288.0
1637100,6559155.354755055,2160168.0
1637400,6488826.0799802765,2158868.0
1637700,6588622.118984499,2161420.0
1638000,6684406.615378304,2167580.0
1638300,6754091.452336426,2170376.0
1638600,6652292.92954442,2167432.0
1638900,6510100.403207338,2162820.0
1639200,6458452.075346005,2167058.0
1639500,6678295.988327393,2171644.0
1639800,6700871.848593874,2172310.0
1640100,6627337.234351988,2174086.0
1640400,6794772.037317975,2184260.0
1640700,6906073.2123566475,2190440.0
1641000,6660038.093955085,2190328.0
1641300,6530474.517305551,2191468.0
1641600,6468957.510766823,2183732.0
1641900,6421297.7999923015,2179858.0
1642200,6429322.500493396,2175378.0
1642500,6358643.71774368,2176940.0
1642800,6318955.424304554,2175672.0
1643100,6543034.607186516,2176948.0
1643400,6422734.548117174,2177682.0
1643700,6393078.463758837,2179000.0
1644000,6555949.111049538,2175098.0
1644300,6653777.290882754,2173174.0
1644600,6764155.90319988,2174608.0
1644900,6927012.641432223,2183428.0
1645200,6927849.631612504,2187156.0
1645500,6711228.24201593,2186092.0
1645800,6530157.297125084,2177182.0
1646100,6365057.298679782,2170816.0
1646400,6344380.98141628,2170928.0
1646700,6625917.049836745,2173024.0
1647000,6344351.48600137,2162988.0
1647300,6395656.759054293,2164984.0
1647600,6401081.836559381,2161802.0
1647900,6456196.8500782475,2160704.0
1648200,6393581.88236578,2161198.0
1648500,6437382.451855651,2162250.0
1648800,6306645.867082039,2163528.0
1649100,6237557.170284575,2159194.0
1649400,6268265.217078237,2157876.0
1649700,6193694.373382616,2154540.0
1650000,6340041.165301049,2156438.0
1650300,6585952.985430851,2156182.0
1650600,6523724.716264145,2155512.0
1650900,6450937.778604386,2153314.0
1651200,6511089.183678381,2150246.0
1651500,6473522.589135836,2149578.0
1651800,6245722.710762077,2144842.0
1652100,6291703.9953916995,2143400.0
1652400,6219335.966473509,2138286.0
1652700,6217806.970375909,2137206.0
1653000,6190371.733870828,2137378.0
1653300,6059640.903401723,2137354.0
1653600,5989332.100025147,2135750.0
1653900,6247872.62323182,2132134.0
1654200,6121800.720254523,2134428.0
1654500,6099900.131472986,2138380.0
1654800,6126674.920202933,2140048.0
1655100,6140645.484244842,2141436.0
1655400,6111470.675330166,2143512.0
1655700,6244351.334969853,2148170.0
1656000,6326992.35828988,2151118.0
1656300,6613578.334276134,2154138.0
1656600,6479161.255983571,2152262.0
1656900,6194907.215484614,2153480.0
1657200,5970703.839685695,2154466.0
1657500,6151434.250178138,2138484.0
1657800,6192598.14562416,2137284.0
1658100,6385186.633638538,2137778.0
1658400,6382279.010048513,2137780.0
1658700,6298738.746392088,2136050.0
1659000,6436892.490484131,2133880.0
1659300,6344415.178476722,2131022.0
1659600,6379005.056931421,2129586.0
1659900,6328366.286360814,2128084.0
1660200,6390124.7855608165,2119864.0
1660500,6238182.152146943,2117896.0
1660800,6201246.291827445,2118232.0
1661100,6449789.406076882,2119708.0
1661400,6305583.768031803,2120192.0
1661700,6210759.553848074,2121520.0
1662000,6205522.419939208,2123550.0
1662300,6129490.691285447,2122934.0
1662600,6073792.558757631,2122106.0
1662900,6095882.691484574,2121042.0
1663200,5982640.622641521,2121034.0
1663500,6006321.868009296,2121564.0
1663800,5994444.224228814,2119778.0
1664100,5978669.602323836,2119062.0
1664400,5926768.372543891,2117340.0
1664700,6111961.804453425,2118640.0
1665000,6040797.362765754,2122826.0
1665300,6103720.505384176,2123166.0
1665600,6101507.674707134,2122050.0
1665900,6158794.58878772,2126416.0
1666200,6223097.3875815235,2126872.0
1666500,6375333.353230519,2124834.0
1666800,6110483.28989546,2117314.0
1667100,6002435.775609892,2106616.0
1667400,5848424.226924639,2103742.0
1667700,5862112.469934201,2103026.0
1668000,5845450.222536094,2103612.0
1668300,6134309.847050843,2106042.0
1668600,6021255.044371507,2109178.0
1668900,5904535.411544289,2108458.0
1669200,5931867.54615982,2107350.0
1669500,5932247.018944258,2108734.0
1669800,5874179.693911906,2110832.0
1670100,5950279.902812006,2107310.0
1670400,5864825.134254204,2103044.0
