cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
26.616516966067863,85.05164670658682,45.744760479041915,36.362869261477044,5.4927644710578845
23.24731987035652,85.09573672400897,45.73968586387435,36.35799301919721,5.4923959112440786
22.227624033906757,85.07404637247569,45.73887309897781,36.35667663924209,5.490401396160559
23.11194215906258,85.1475941161805,45.74109449015208,36.35918474195961,5.491149339316879
24.944125717136444,85.18333749064605,45.727822399600896,36.34346470441507,5.490396607632826
23.11158262606091,85.26984523215177,45.73058412381428,36.35033949076385,7.394658012980529
26.845347967074083,85.27812422050387,45.740965328011974,36.36000748316288,7.402843601895735
22.647220144602343,85.20094739466467,45.740239341810025,36.35955871353777,7.403141361256544
23.60099875156055,85.37852684144819,45.729353308364544,36.345885143570534,7.3987515605493135
24.32884231536926,85.4001996007984,45.738463073852294,36.355379241516964,7.400698602794411
24.41377589218867,85.38058397803843,45.73454953830796,36.35312952333416,7.405540304467182
24.488553459119498,85.19949685534591,45.7335144654088,36.35659874213837,7.601509433962264
27.677797159232494,85.63867430849739,45.74166957388488,36.36053326688263,7.6115125841016695
26.603891244699426,85.665502619107,45.73877525567473,36.35873783986031,7.612122723871289
23.964570858283434,85.6067864271457,45.75512475049901,36.372168163672654,7.61127744510978
24.484992496248125,85.6208104052026,45.765657828914456,36.38239619809905,7.61855927963982
24.71218539745826,85.40892100672814,45.74222775978071,36.36114627460753,7.6115125841016695
22.857430223786775,85.0998239879306,45.75584862962032,36.36716369122454,6.26376665828514
23.706706706706708,85.08308308308308,45.72842092092092,36.34926176176176,6.257007007007007
22.078632051922117,84.91912131802296,45.7386744882676,36.356293060409385,6.2528706939590615
23.344801795063574,84.89703315881326,45.74770132136624,36.36544751932186,6.25430067314884
26.24418895276181,84.86928267933017,45.748022994251436,36.367283179205195,6.2596850787303175
23.125187032418953,84.77955112219452,45.73625187032419,36.35433416458853,6.252369077306733
21.42675,84.8055,45.7499375,36.36697,4.41225
22.483300099700898,84.73803589232303,45.743464606181455,36.362617148554335,4.408524426719841
20.98354114713217,84.7077306733167,45.742004987531175,36.3616234413965,4.408728179551122
20.231594709258797,84.67556775642625,45.73935113551285,36.35924382330921,4.408535063638633
20.813529705441837,84.74188716924613,45.7405267099351,36.36287069395906,4.409885172241638
20.61630516080778,84.75791573173773,45.7400274245824,36.36041635502369,4.408376963350785
21.87503463563314,84.82183430313106,45.505342200055416,36.2119229703519,4.771958991410363
27.110864745011085,84.99916851441242,45.51271341463414,36.21692904656319,4.772172949002218
23.086751662971174,84.96369179600887,45.50414911308204,36.210543237250555,4.772172949002218
23.755339805825244,84.95090152565881,45.498796116504856,36.202787794729545,4.771705963938974
28.125069328896284,85.92900721020521,45.50785912368275,36.209209650582366,4.77287853577371
30.30106323447118,86.79966424174594,45.515805819809735,36.2202602126469,4.7756015668718526
30.353629976580795,87.13466042154566,45.33265222482436,36.04220725995316,5.055913348946135
33.40011716461628,87.26596367896894,45.32973345049795,36.04045987111893,5.0568248388986525
33.33001172332943,87.60082063305978,45.323900937866355,36.03484466588511,5.0542203985932
34.3902224824356,88.03249414519907,45.333190866510535,36.042535128805625,5.055913348946135
34.55080527086383,88.53850658857979,45.33345827232797,36.04243631039532,5.05592972181552
34.676143024618995,88.94196951934349,45.33237983587338,36.04385990621336,5.058323563892145
34.16954670673679,89.17079889807162,45.74204858502379,36.3567217630854,5.580515902829952
35.28496240601504,89.21754385964913,45.74219298245614,36.35705513784461,5.5776942355889725
36.91783567134269,89.71142284569139,45.743299098196395,36.36120490981964,5.5794088176352705
40.97493106041615,90.59664076209576,45.73941840060166,36.35778390574079,5.581098019553773
39.83621337340345,90.87152516904582,45.745048835462065,36.35755822689707,5.580515902829952
40.62603461249059,90.95736142463005,45.733320792575874,36.34888888888889,5.567594682718836
38.63294293545976,90.84151507600299,45.75754796910043,36.37282083229504,6.207575380014951
39.035643070787636,90.88933200398803,45.75526420737786,36.36941176470588,6.2068793619142575
37.59481684525293,90.91552454522801,45.75782955394967,36.373142287565415,6.207575380014951
38.017034068136276,90.88627254509018,45.7799874749499,36.389185871743486,6.210921843687375
37.40910233844607,90.78752828765401,45.76109378928841,36.357100829771184,6.2039225546894645
36.96206174777603,90.83437990580848,45.75606750392465,36.36812140240711,6.220303506017792
35.2003582395087,90.55885363357216,45.82154554759468,36.43062691914023,5.717246673490276
36.452891326021934,90.07303090727817,45.7455109670987,36.362098703888336,5.693170488534397
34.327422577422574,89.66833166833167,45.741053946053945,36.35956043956044,5.694305694305695
32.59576059850374,89.44364089775561,45.74352867830424,36.36062094763092,5.694014962593516
31.912924151696608,89.36452095808383,45.74168662674651,36.35992265469062,5.694111776447106
32.10942173479561,89.42647058823529,45.74616899302094,36.362868893320034,5.693170488534397
31.699152542372882,89.55732801595214,45.7499925224327,36.3685518444666,7.060319042871386
35.74195961106956,89.71278982797307,45.74497880827723,36.3631712789828,7.059336823734729
33.0024931438544,89.84966342557965,45.745402642732486,36.363981550735474,7.058838194963849
34.09992524296038,89.94667331173686,45.75036381759282,36.36840767505607,7.060553202093197
31.43320039880359,89.75448654037886,45.747330508474576,36.36681455633101,7.059820538384845
31.902268760907504,89.65270506108203,45.74683370730491,36.36518075292944,7.057840937422089
32.11136023916293,89.67837568510214,45.749217737917284,36.366798704534126,6.668908819133034
34.701819995013715,89.78858140114684,45.747342308651206,36.36586387434555,6.670655696833707
36.11293941660434,89.48491647968088,45.746574420344054,36.363889304412865,6.671403639990028
37.73298429319372,89.41610570929943,45.75128147594116,36.37195462478185,6.670655696833707
37.13129048330842,89.17887394120578,45.7504783258595,36.36748629795715,6.668908819133034
37.11448656791363,88.80366557870951,45.76684659804168,36.38077328646749,6.6726085864925935
36.88257292445774,88.96235352779856,45.74820244328098,36.36485913737223,5.808027923211169
38.58339566192969,89.04712041884817,45.747135377711295,36.36439291947145,5.808027923211169
37.203937405350835,89.18223119636548,45.742039374053505,36.35245330641091,5.800858152448258
36.80159521435693,89.58050847457628,45.76099700897308,36.37494516450648,5.8080757726819545
38.224688279301745,90.00473815461346,45.749553615960096,36.36621446384039,5.808728179551122
37.33084205281515,89.62929745889387,45.75188340807175,36.36885650224215,5.807424015944195
34.4271118863693,89.49763269374533,45.75111637179168,36.36808123598305,6.011462746075256
37.156530408773676,89.69491525423729,45.7503888334995,36.36758225324028,6.0117148554336985
38.51612096975756,90.03374156460885,45.74265183704074,36.36023244188953,6.011747063234192
40.553005737091546,90.06086305811924,45.750932900972806,36.36940134696932,6.0129708156647546
39.83025461807289,90.05666500249626,45.75345481777334,36.36958562156765,6.014727908137793
37.70890496383138,89.84085806934398,45.750281865801945,36.368169119481166,6.013469693190322
38.83929483903935,89.95120081757793,45.75398824731732,36.35609862033725,6.8114460909555445
39.571392910634046,90.02920619071394,45.75760858711932,36.37274588117823,6.797803295057414
36.05831049090456,90.137303762771,45.75343882382257,36.3701196112634,6.81211064041864
34.91645633518425,90.26097930338213,45.723369510348306,36.34414689550732,6.823573952549218
33.80154574918973,90.31588132635252,45.743420593368235,36.35988282223884,6.798055347793568
34.89678384442782,90.53752181500873,45.75371977063077,36.371600598354526,6.81226626776365
36.64611929124033,90.67531819316197,45.76374095333167,36.37913900673821,6.311704517095084
39.44275196750444,90.8106118304138,45.737215029195234,36.358476770754,6.304645849200305
36.045375218150085,90.78184991273997,45.75226626776365,36.369683370730485,6.31189229618549
35.26557050323866,90.49601395117091,45.75455406078724,36.371405082212256,6.311410064773294
34.23654037886341,90.30159521435692,45.75316799601196,36.370760219341975,6.311316051844466
33.28988035892323,90.27243270189432,45.75126370887338,36.36877367896311,6.311066799601196
