cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
27.411016949152543,89.74526420737787,42.52564556331007,33.66385094715852,5.319790628115653
23.9920139755428,89.87446967806339,42.52387571749439,33.66380833541303,5.320938357873721
23.957574245071125,89.60444222610431,42.525437983528825,33.66454953830796,5.769902670326928
26.30097329673072,89.99475917144996,42.54008485150985,33.676026952832544,5.769403543798353
27.350785340314136,89.9700822737472,42.53077038145101,33.66967589129893,4.543006731488407
32.947617859815416,90.11549014716887,42.531706161137436,33.670830631080065,4.5430281865801945
29.19641076769691,90.74127617148554,42.53074775672981,33.66956131605185,4.341226321036889
27.919201995012468,90.88453865336659,42.530643391521195,33.6685710723192,4.340648379052369
27.531039640987284,90.26851159311892,42.531328845674395,33.66952131637996,6.37247569184742
23.277168494516452,89.9715852442672,42.53122133599203,33.66893818544367,6.372133599202392
26.6929802648014,89.91181613789658,42.52968773419935,33.66984011991006,4.196102922807894
30.203847114664,91.4154384211841,42.53245815638271,33.671788658506124,4.195603297526855
36.89528795811518,92.43305908750935,42.53265769134879,33.670648217402146,4.645474943904263
35.3284289276808,92.91172069825437,42.53331172069825,33.671513715710724,4.645635910224439
39.05217174238642,93.02945581627559,42.523227658512226,33.66160509236146,5.139291063404893
40.11434977578475,93.09018435475835,42.52624813153961,33.66554309915296,5.151220727453912
38.45597165991903,92.86361336032388,42.54725708502025,33.687297570850205,6.901062753036437
36.39620758483034,92.7185628742515,42.546402195608785,33.68097305389222,6.891966067864272
33.70264207377866,91.3135593220339,42.52665503489531,33.66659521435693,6.261964107676969
33.072731817045735,90.72781804548863,42.528187953011745,33.6606448387903,6.25568607848038
38.207481296758104,91.02842892768079,42.5426608478803,33.677795511221944,6.819700748129676
33.05568039950062,90.82347066167291,42.53339325842696,33.66885642946317,6.81772784019975
36.18871692461308,90.66824762855717,42.54975287069396,33.68402895656515,5.8167748377433846
36.84239401496259,90.50448877805486,42.542815461346635,33.67735910224439,5.816209476309227
31.1555333998006,90.32377866400797,42.53239282153539,33.672113659022926,6.86839481555334
31.669157947184853,90.77927254608869,42.531998006975584,33.67078226208271,6.868709516691579
31.21234074444167,90.1044216837372,42.528271296527606,33.66380964276793,5.041968523607294
27.541625124626123,89.5677966101695,42.53358923230309,33.67255732801595,5.0426221335992025
31.217467908381575,89.4757110495847,42.54163352630254,33.67952428895042,5.113767933551473
28.8625249500998,88.90419161676647,42.54053642714571,33.67770459081836,5.108033932135728
29.211917227624035,88.70306656694092,42.540092246322615,33.67616055846422,5.803041635502368
26.00174781523096,88.66766541822722,42.5467215980025,33.680931335830216,5.802496878901374
27.75211970074813,88.51596009975063,42.541124688279304,33.67751371571072,5.289027431421446
33.14834205933683,89.29444028920469,42.5445599601097,33.68027424582398,5.286711543256046
36.10806089343649,90.079860244572,42.53387571749438,33.67005989518343,5.925131020713751
34.54907822620827,89.88614848031888,42.536576980568015,33.674748380667666,5.922272047832586
33.1665418227216,89.78152309612983,42.541168539325845,33.676794007490635,6.390761548064919
33.24856644228372,90.04462727499377,42.54329593617552,33.67840937422089,6.3931687858389425
32.571499875218365,89.9960069877714,42.54779136511105,33.686992762665334,5.151484901422511
30.33100697906281,90.43120638085743,42.54600199401794,33.68231555333998,5.1515453639082756
36.17547357926221,90.68045862412762,42.53718095712862,33.67378115653041,5.412512462612163
33.189027431421444,90.69376558603491,42.539137157107234,33.675760598503736,5.413715710723192
32.03645443196005,90.34556803995007,42.542761548064924,33.68205992509363,5.542322097378277
29.570289132602195,90.29735792622134,42.53923479561316,33.677577268195414,5.53938185443669
35.73044344793224,90.80966616841056,42.54085450921774,33.67859990034878,5.196063776781266
28.244206329429353,89.79416895090955,42.53962870670321,33.676969847994016,5.196361824071767
30.877896835285323,89.62696237229005,42.55068527286319,33.68624719661101,4.9519063045103415
