cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
16.126976521322472,87.13895543842837,34.88905126976521,27.657513176808816,4.08672735984667
18.466110019646365,86.85805500982319,34.91289292730845,27.67293222003929,4.193025540275049
30.82252388134741,89.98843640020111,34.93012066365007,27.658255404725992,5.992458521870287
24.656326932545543,86.82373215164944,34.950142786804534,27.6681388478582,4.225997045790251
30.1752427184466,89.12621359223301,34.994995145631066,27.727184466019416,5.046601941747573
26.753861003861005,88.98600386100387,34.943933397683395,27.667191119691118,3.7963320463320462
28.384649910233392,89.62971274685817,34.966458707360864,27.701754937163376,3.881508078994614
24.055016181229774,85.70226537216828,34.92552473416551,27.655376791493296,3.6486361534905223
23.00754361150401,85.26968411126828,34.89159830268741,27.62986798679868,3.7463460631777465
24.27005347593583,86.03520499108734,34.85072192513369,27.588547237076646,6.390374331550802
26.919127086007702,86.76636713735559,34.76743260590501,27.50197047496791,5.7278562259306804
19.287894201424212,85.65615462868769,34.700788402848424,27.493448626653105,3.314343845371312
18.782229965156795,87.61498257839722,34.82201655052265,27.56684668989547,3.323170731707317
26.03927911275416,90.22597042513863,34.76461182994454,27.506783733826246,3.878927911275416
20.733182844243792,86.54627539503386,34.91886230248307,27.670121896162527,3.496162528216704
16.826366559485532,84.9375287092329,34.92891134588884,27.688690858980248,3.5291685806155257
41.89963167587477,91.17771639042357,34.92110497237569,27.66950276243094,5.976979742173112
33.277834008097166,83.36285425101215,34.968532388663974,27.693780364372472,5.946862348178137
33.880070546737215,83.9620811287478,34.93266754850088,27.66261463844797,5.1168430335097
34.93032603841,84.71237159446181,34.90223313979455,27.63164805716838,4.905314872711032
27.779255319148938,82.17375886524823,34.944370567375884,27.701347517730497,4.87854609929078
29.945489628557645,82.25084418716835,34.87211287988423,27.646526772793052,5.6647370959961405
27.870821295914155,84.58893933140735,35.03648782501032,27.76401568303756,4.372678497730087
28.059389376829778,83.56001672940192,35.12426599749059,27.830970305311588,4.162275198661648
24.968697829716195,83.77754590984975,35.08494156928214,27.796068447412356,5.205759599332221
29.967560553633216,84.38970588235294,35.07533737024221,27.78567474048443,4.842993079584775
25.70418410041841,84.32970711297071,35.01842259414226,27.733598326359832,5.561087866108787
32.27849185946872,85.40274207369323,35.04187660668381,27.733131962296486,4.69280205655527
30.994342906875545,82.03089643167972,35.06987815491732,27.759429939077457,5.862489120974761
25.661977658254035,81.75341332230037,34.934989656599086,27.656868018204385,9.586263963591229
26.594760540319278,81.22267703643062,35.08999181334425,27.807548096602538,4.538681948424069
27.275290215588722,81.42039800995025,35.12934494195688,27.830638474295192,4.514925373134329
25.59851138353765,81.42556917688266,35.17005253940455,27.842999124343258,6.915061295971979
25.478395061728396,81.78034979423869,35.182109053497946,27.842273662551438,4.776748971193416
28.77563025210084,80.23361344537815,35.15096638655462,27.842613445378152,4.020168067226891
24.79253112033195,81.8210580912863,35.16419087136929,27.839133817427385,3.7982365145228214
25.983185427370387,82.19663708547408,35.10609528257823,27.817781410555817,4.023353573096684
31.939393939393938,85.51270772238514,35.090092864125126,27.815596285434996,6.470185728250244
28.883572567783094,84.05741626794259,35.090079744816585,27.807799043062204,4.2926634768740035
24.855703160787908,81.52313330279432,35.09628950984883,27.78828218048557,5.0728355474118185
23.320770877944327,81.57044967880086,35.197798715203426,27.909297644539613,7.720770877944325
32.743589743589745,84.01410256410256,35.181970085470084,27.917491452991452,4.429059829059829
30.336734693877553,84.59405501330967,35.188416149068324,27.912502218278615,4.991126885536824
22.265221017514595,81.16763969974978,35.11792743953294,27.8523894912427,5.810258548790659
32.0156382079459,82.28740490278952,35.0517371090448,27.791910397295013,4.60101437024514
28.614373356704647,84.0350569675723,35.095578439964946,27.765731814198073,6.120508326029799
31.630366900858704,85.70335675253708,34.99667056986729,27.697962529274,4.116705698672912
29.514810179390906,85.0066750104297,34.980095953274926,27.679449311639548,5.725907384230288
29.46761984861228,86.32758620689656,35.00130782169891,27.67864592094197,4.7026913372582
40.68101265822785,86.11223628691982,35.042978902953585,27.691999999999997,10.745569620253164
32.85801886792453,85.08820754716982,35.09818867924528,27.72652358490566,7.960849056603774
29.66072205306655,85.74989125706828,35.08709873858199,27.733101348412355,6.136146150500218
26.45504664970314,85.19847328244275,35.06519083969466,27.72691263782867,6.4245122985581
23.537955243527865,85.62132514260641,35.21236068451075,27.844620447564722,5.28872312417727
24.38527551942186,84.82475158084914,35.28042457091237,27.892994579945796,4.835591689250226
23.105179282868527,84.95179282868526,35.24643027888446,27.8585577689243,4.021115537848606
24.87864077669903,85.12014563106796,35.24210355987055,27.879433656957932,4.406957928802589
23.471465076660987,84.34114139693357,35.20951873935264,27.848006814310054,4.038756388415673
37.23862129916041,87.31153336279276,35.200830755634115,27.853680954485196,5.649138311975254
26.737373737373737,86.26306543697848,35.12595959595959,27.811537110232763,4.2854633289415895
26.266666666666666,85.57064676616915,35.156278606965174,27.816771144278608,6.511940298507462
29.521146616541355,86.52302631578948,35.1083787593985,27.777998120300754,4.652725563909774
28.729809725158564,86.35137420718816,35.1482156448203,27.820334038054966,5.3171247357293865
26.536707706338348,85.38075695394437,35.13515731874145,27.827095303237574,3.8171454628362973
24.703655352480418,84.85073977371627,35.107362924281986,27.802619669277632,4.221932114882507
37.535616438356165,84.92648401826484,35.21062557077626,27.882232876712326,13.333333333333334
34.95734126984127,86.71527777777777,35.16668154761905,27.849231150793653,8.551587301587302
44.12482202183199,87.0061699098244,35.1422164214523,27.79909824394874,16.66065495965828
51.331215970961885,88.59392014519057,35.16557168784029,27.811311252268602,15.640653357531761
46.56127450980392,88.45098039215686,35.14755392156862,27.789220588235295,10.015196078431373
49.08038277511962,88.24593301435407,35.129382775119616,27.726296650717703,10.595215311004784
39.73809523809524,86.18285714285715,34.93894761904762,27.580242857142856,7.991428571428571
35.4913067863152,85.79304542905216,35.08066741446999,27.687184520471117,5.352776219854178
54.71858774662513,88.26479750778816,34.92178608515057,27.5404984423676,11.074247144340601
47.22716170004885,86.19980459208598,34.90536394723986,27.56209574987787,7.669760625305325
68.60312944523471,90.22143195827407,34.98501185395922,27.617842579421527,8.13750592697961
76.81328379006038,89.81096144914073,35.21824895494659,27.811003251277285,7.650719925685091
55.839928057553955,86.98111510791367,35.19786420863309,27.802005395683455,6.078687050359712
56.599798387096776,88.07510080645162,35.044082661290325,27.64257056451613,8.022177419354838
55.05916230366492,88.19109947643979,35.11378010471205,27.719759162303664,8.243455497382199
