cpu_usage,assigned_mem
5644918.271638941,1953598.0
5636157.910024666,1953638.0
5688784.678281796,1953994.0
5562253.093879825,1955340.0
5544891.974207171,1955894.0
5757695.565886923,1958312.0
5620091.1403217,1958952.0
5600690.486559081,1956284.0
5614093.408484404,1953136.0
5613903.73349844,1950398.0
5562691.703805632,1946566.0
5629012.3135723565,1948340.0
5537590.765787714,1947402.0
5589253.351106777,1946990.0
5619283.152042998,1945858.0
5563001.166991443,1946336.0
5612536.685915332,1945242.0
5864084.838957923,1946732.0
5689931.14013403,1949576.0
5699417.790817384,1949606.0
5764967.08380455,1949100.0
5823117.621794212,1949322.0
5730659.018133905,1950572.0
5840614.872605657,1950152.0
5749124.879200093,1949498.0
5766168.979308871,1949334.0
5763784.32697206,1948744.0
5656413.486797098,1948350.0
5623435.639074608,1947454.0
5882120.048795907,1946722.0
5713409.370295821,1948702.0
5687102.794160972,1949376.0
5789475.880761462,1949234.0
5764783.218422245,1948064.0
5710553.221206363,1946814.0
5809294.135893368,1949224.0
5654721.924351187,1944350.0
5676493.6382559715,1945004.0
5765505.285858711,1945486.0
5657784.682361824,1944834.0
5659107.355696098,1945092.0
5938008.343779832,1947066.0
5758402.178323065,1949398.0
5698942.16432811,1947580.0
5877675.116622322,1947408.0
5928677.463812448,1946246.0
5837951.885880805,1944738.0
5925713.758875974,1944702.0
5802623.259744456,1942210.0
5826983.928084486,1941316.0
5845272.155653112,1942026.0
5704537.972010109,1942402.0
5658748.595413825,1942794.0
5928164.233667713,1943580.0
5752635.743892123,1941300.0
5675564.158981053,1939332.0
5821417.024112599,1937776.0
5859446.232687754,1938122.0
5756189.152168246,1940808.0
5853183.5673056515,1943370.0
5767132.463573639,1943666.0
5741528.858974321,1945108.0
5784333.070339043,1944184.0
5744834.922977236,1943326.0
5680593.00223191,1942358.0
5899186.483822873,1943030.0
5757972.806056064,1942774.0
5716216.9567783475,1939306.0
5813541.464285745,1939448.0
5900563.540349503,1937144.0
5833552.056648482,1938250.0
5905296.675043383,1939870.0
5845220.561366407,1940396.0
5773407.3418787215,1940102.0
5760953.063078277,1940202.0
5706583.350417213,1941840.0
5653665.986133111,1945024.0
5909815.848301496,1946822.0
5806214.755707056,1947754.0
5787566.458451853,1947232.0
5790633.816921653,1946686.0
5776373.137053228,1942028.0
5773139.996224251,1942356.0
5792689.009595748,1943608.0
5689087.470374654,1944608.0
5737711.355890851,1942876.0
5739351.508289039,1941850.0
5654816.534370796,1941438.0
5680605.361050077,1941928.0
5950573.001157266,1944244.0
5857090.439233656,1943430.0
6106978.248341973,1942760.0
6127612.607803939,1943306.0
6118126.00878415,1944558.0
6108006.000678626,1947364.0
5930406.567848661,1944724.0
5922546.701701426,1944236.0
6014274.0006910935,1944384.0
5990306.678171199,1943156.0
5862805.199975441,1940108.0
5749729.564625174,1940202.0
6064989.231823348,1940934.0
6061440.2818449065,1936630.0
5974384.149070936,1938932.0
5971150.237448113,1937880.0
5767585.366297859,1937938.0
5593517.405982617,1937100.0
5801996.0406648135,1936760.0
5591784.458107606,1935630.0
5626476.875372317,1936186.0
5626123.77339648,1936176.0
5498212.547349765,1933678.0
5481167.164955877,1933748.0
5698366.725369875,1935898.0
5555916.055079013,1938464.0
5520625.168961703,1933220.0
5618568.451959493,1932628.0
5691826.443968414,1932520.0
5656642.969548257,1933636.0
5685991.526474269,1934244.0
5602995.034349539,1933100.0
5580830.322152857,1931010.0
5588955.435908449,1929350.0
5493503.024550742,1927872.0
5435572.224332972,1927504.0
5674709.413168532,1927278.0
5421835.570664384,1928884.0
5426065.451868308,1927280.0
5524598.392068471,1926490.0
5546718.690367413,1919790.0
5471322.306485352,1918594.0
5555872.195715292,1919552.0
5430972.3173346035,1918610.0
5440165.526515346,1917742.0
5472370.602557816,1917332.0
5339122.440815291,1914892.0
5357120.139770764,1914746.0
5557807.372183459,1916318.0
5399500.078183092,1915452.0
5344195.751302475,1915530.0
5429560.181591616,1913272.0
5468896.083395646,1911338.0
5338049.515963739,1910026.0
5378407.771119713,1911808.0
5279886.943807192,1910892.0
5280376.272011226,1909486.0
5373195.461033221,1909948.0
5264928.327324232,1909024.0
5188680.089725921,1909632.0
5489926.562199272,1912864.0
5438146.192796516,1922102.0
5492435.678753902,1926288.0
5509150.236083648,1926576.0
5509172.378829133,1925684.0
5499746.747956608,1924656.0
5463292.08716722,1922432.0
5308146.049043849,1922696.0
5288914.8699898785,1922232.0
5443565.659546637,1921608.0
5471654.681731251,1922058.0
5399413.967909204,1925266.0
5640761.956242582,1928942.0
5422866.954139658,1932024.0
5359274.052314867,1926648.0
5511391.313097781,1926324.0
5512130.858017573,1926974.0
5391680.044590172,1927132.0
5427944.989115937,1925026.0
5356130.764610463,1923442.0
5338776.683217192,1925774.0
5434129.058859711,1928396.0
5367817.736466998,1929362.0
5299916.953205879,1929314.0
5512202.4615282845,1930932.0
5444940.162810273,1929886.0
5374397.74303091,1930714.0
5456787.228999306,1932592.0
5467725.05385136,1932926.0
5409220.127746071,1928396.0
5478698.29703451,1928350.0
5409505.08422101,1929492.0
5411677.277815995,1930332.0
5466817.209347456,1930776.0
5397798.241845374,1927866.0
5371137.06467701,1930048.0
5724178.244287993,1931284.0
5666920.169489372,1932944.0
5612716.324393026,1934788.0
5763632.11373233,1934062.0
5796739.135400562,1935478.0
5672603.945493901,1938300.0
5725104.150393106,1939266.0
5489865.245560086,1937414.0
5565282.10602817,1938602.0
5599069.696704028,1939918.0
5485737.724624139,1938354.0
5426501.44488165,1938910.0
5731985.338365102,1939160.0
5497007.143829026,1941174.0
5504841.957189932,1939282.0
5536565.370035497,1937518.0
5485073.991273295,1936226.0
5447377.944532533,1936634.0
5499773.560286211,1937754.0
5395687.576795034,1935178.0
5494034.92944935,1937522.0
5492442.36592598,1938002.0
5428879.763697426,1938500.0
5439269.6278011855,1939870.0
5651812.803672118,1941872.0
5515681.374914301,1942970.0
5527102.255993688,1940886.0
5550396.535040394,1940266.0
5585864.74726088,1937966.0
5550225.705226394,1937940.0
5660636.2486785175,1938854.0
5546936.296290584,1939066.0
5603125.412301216,1938802.0
5612759.475728648,1937678.0
5533985.11939574,1937310.0
5525493.726505629,1937298.0
5691814.828414388,1929706.0
5527774.792909668,1929064.0
5513148.266761354,1928594.0
5592111.273379337,1926202.0
5573381.077380171,1925358.0
5561589.897568298,1925182.0
5664482.593046643,1926802.0
5501683.202128044,1927326.0
5517617.081374971,1926916.0
5581259.416268198,1927938.0
5456944.668673783,1927732.0
5460522.625170716,1927030.0
5697851.320386794,1929470.0
5533104.369964807,1930274.0
5515172.72992878,1929084.0
5586191.768590844,1929496.0
5646723.435659973,1930232.0
5607331.320500968,1930914.0
5688284.077188291,1931802.0
5583553.230389076,1931538.0
5621086.682100786,1931488.0
5652177.197632093,1933078.0
5569140.439475619,1932494.0
5552230.065232472,1936892.0
5850341.881237308,1943860.0
5658477.767713206,1945420.0
5606310.531937252,1942572.0
5626221.293432929,1941980.0
5627364.059652133,1940614.0
5601778.243911463,1940634.0
5686514.125317552,1941120.0
5593539.686557493,1940108.0
5567294.268094569,1942528.0
5619009.200152088,1943860.0
5577030.456146424,1943398.0
5591156.2601917,1944278.0
5808239.631020132,1947412.0
5676322.809712821,1948918.0
5648938.221059405,1945986.0
5721887.547004514,1944456.0
5738876.717289175,1941018.0
5717701.977494646,1940902.0
5856600.928731026,1941220.0
5726493.7584005175,1939114.0
5631970.196145217,1937070.0
5678492.787987909,1937700.0
5631699.7870961735,1936892.0
5522651.306974615,1936296.0
5783051.833654004,1938382.0
5680014.851895295,1937942.0
5585272.243597547,1938558.0
5711539.206006286,1936180.0
5689559.674723303,1936588.0
5606788.3080953425,1936896.0
5697513.922078227,1936504.0
5604642.458975677,1935740.0
5582950.1475012,1933576.0
5652994.427322533,1933108.0
5670377.16746135,1932032.0
5658971.2364933295,1934494.0
5823925.271698281,1938862.0
5692462.010240301,1940776.0
5638939.9516454255,1939952.0
5733360.548033628,1939480.0
5750425.700416291,1937942.0
5673597.69956659,1938684.0
5721175.238338562,1940134.0
5639165.139506482,1938934.0
5716486.4853962725,1940760.0
5766683.450889978,1941830.0
5706204.329126806,1942372.0
5700294.590884198,1942192.0
5955670.693511146,1942600.0
5853288.304610137,1942326.0
5796845.61366395,1942708.0
5757845.051885376,1942104.0
5775958.901965776,1940680.0
5756967.022022356,1939648.0
5760799.679757079,1940424.0
5664936.043151042,1938588.0
5675495.102508323,1938878.0
5683691.057400502,1937652.0
5625608.319492848,1937174.0
5629616.852407717,1937786.0
5922248.228903085,1939576.0
5794231.091709411,1941728.0
5760922.175147759,1942846.0
5855817.4480119115,1941338.0
5866656.919324034,1938300.0
5923442.915214499,1938804.0
6142526.836783486,1939674.0
5915544.282964364,1941412.0
5969559.038148617,1944830.0
5961416.420700295,1945208.0
5806581.1024647895,1944392.0
5799835.088152725,1944584.0
6043740.378721754,1947316.0
5861524.636454595,1946008.0
5880899.785221853,1945424.0
5956021.346505673,1945120.0
6138939.1943611065,1941460.0
6057282.374198316,1940144.0
6006216.641386934,1941678.0
5838700.9162824135,1941170.0
5836124.458672229,1940362.0
5893603.069671674,1941542.0
5806333.901832919,1941586.0
5762623.230459007,1944126.0
6053083.912757248,1947840.0
5879952.788649455,1950804.0
5849109.579957993,1949366.0
6002705.87262969,1949962.0
6033442.568660031,1950810.0
5927238.21085214,1952854.0
6014360.77736475,1948570.0
5891026.093367942,1949912.0
5930960.984380686,1949240.0
5936003.04938649,1948152.0
5805863.061902821,1942212.0
5760851.155290595,1943230.0
6022561.459041134,1944570.0
5908270.735649023,1941986.0
5900713.027790803,1938990.0
5976024.371032335,1939188.0
5980880.5259608235,1938274.0
5887039.138692774,1937338.0
5947982.99054173,1937846.0
5873685.809315353,1938570.0
5850660.77259318,1940166.0
5896391.732034437,1938256.0
5834129.079465499,1933268.0
5716404.545412254,1930940.0
5944965.619182204,1931008.0
5819531.346753867,1930882.0
5704617.549568965,1926348.0
5798870.440219255,1923592.0
5805462.147632785,1922074.0
5711897.765974435,1918550.0
5776256.326659741,1918006.0
5756701.84259207,1913460.0
5767048.595998292,1915198.0
5784533.178333621,1916712.0
5709429.460268407,1916208.0
5622108.94032859,1914790.0
5819294.96826515,1915762.0
5763245.470233085,1916884.0
5701710.722786161,1916202.0
5760338.131590481,1915256.0
5762943.889369051,1914254.0
5679074.453518963,1912698.0
5709815.440008245,1912582.0
5730148.031396197,1913300.0
5744835.387506141,1912312.0
5758422.767705101,1913058.0
5744082.006620282,1914278.0
5700970.232719794,1916876.0
5918233.865292651,1915970.0
5971596.6095067095,1916394.0
5947361.901250605,1914498.0
5946175.508251299,1913558.0
5991797.5931696445,1910666.0
6086418.125576709,1910368.0
6006249.019686021,1912058.0
5869588.553626046,1911486.0
5974564.004713708,1911620.0
6026071.844219168,1910810.0
5928729.81200085,1910188.0
5973082.228169848,1912344.0
6071650.018967783,1914330.0
6039659.529456897,1917474.0
5838094.40272476,1915846.0
5908888.251942911,1913960.0
5874300.528458235,1913402.0
5796782.898824357,1910184.0
5847117.849524203,1907940.0
5738767.964714525,1907292.0
5761170.73624871,1907902.0
5742442.168150065,1908466.0
5657348.794236105,1908578.0
5662112.8835871415,1910104.0
5847309.919264959,1913042.0
5734249.007453651,1915672.0
5697056.335847574,1913078.0
5768279.724432353,1911008.0
5751522.726110419,1910066.0
5719518.493343688,1910720.0
5759847.446941426,1911060.0
5634830.758249511,1908474.0
5667796.197641908,1909514.0
5677757.716882576,1910296.0
5597069.861778414,1909642.0
5607681.664458064,1909540.0
5806443.415956237,1910998.0
5661471.505525284,1911830.0
5657627.375853512,1909884.0
5670536.640798283,1909376.0
5654521.823495341,1910158.0
5589102.2686852785,1910182.0
5676824.415617296,1911504.0
5563270.569930208,1911696.0
5620640.125701629,1909510.0
5687859.8190639345,1910230.0
5584636.468543941,1908812.0
5552968.944772687,1906372.0
5849865.9546591,1908528.0
5678278.768036953,1912984.0
5604564.355571804,1914972.0
5754049.725318979,1914066.0
5782721.885750587,1916410.0
5686027.689205237,1919044.0
5773423.268234648,1919440.0
5719846.326329573,1918574.0
5652842.288056066,1919182.0
5788424.5588424485,1919688.0
5699125.4121190095,1917564.0
5651950.49491192,1919844.0
5861005.240680718,1923170.0
5787581.868272285,1926606.0
5720286.384071457,1925184.0
5813533.941399918,1927140.0
5890545.538395265,1927116.0
5912704.229910248,1926358.0
5999705.260136861,1925658.0
5958120.85542629,1925500.0
5835801.848189663,1926822.0
5839098.765401879,1925498.0
5754368.719169767,1924628.0
5742440.479016392,1926878.0
6062523.853669646,1931160.0
6029773.11314724,1933214.0
5993529.268231568,1931426.0
