avg_cpu,avg_mem,avg_assigned_mem,avg_cycles_per_instruction
0.4416155843647663,0.332384265123427,0.6240159650328806,148.61760667191493
0.4331291456739953,0.3267033332066497,0.6157454793807767,148.20622256465344
0.4113634119105891,0.3234448889340802,0.607362785727712,146.5902436980596
0.4080454185167151,0.3270512411916694,0.6095300177182588,147.0946616598521
0.4168118711883127,0.3336677940626482,0.6135335735269808,149.08209455966127
0.4114690532612257,0.3344932817592017,0.6162740895970356,150.7852895985633
0.4212163233336636,0.3355708625714983,0.6145865271613935,150.4608626709421
0.4193632940000891,0.3331218649618382,0.6136407494845278,149.15359951799095
0.4371932534787153,0.3325772107298093,0.6138037186926125,148.82803195963567
0.4365900130546631,0.3333073378935337,0.616398864883808,148.81083254269245
0.4297287562972089,0.3374339920461867,0.6185237487399059,148.33500287953262
0.4248711232737619,0.3420230003197573,0.617342978543846,147.35678166294795
0.4204086362564914,0.3385442203078127,0.6136731700072479,147.13487762005255
0.4066144932627573,0.3372353548567211,0.6125900159855038,147.19446732886914
0.4090215927607657,0.3377864138605619,0.6117080715301177,146.97900385628105
0.4094430933071726,0.337838181521392,0.6109178866821571,147.33202678604846
0.4076724734054104,0.336434689917352,0.6113277608661672,146.88526145364872
0.4123568741040113,0.3372427169061524,0.6128145647489371,147.16133935349794
0.4179233141449899,0.3353248573370473,0.6118979687254329,147.24121951453247
0.4074140840173267,0.335076265531264,0.6089981224835175,146.1048788608952
0.4131184470042971,0.3362759610968008,0.6082009592544713,145.9058898330634
0.4124137136015191,0.3367193561121204,0.6070377894495738,145.72472197602718
0.4149978218154676,0.3363325128226028,0.6019587906601148,144.76093771487012
0.411967675950347,0.3357138471095984,0.6006806642114221,144.3667143647661
0.4262260137168271,0.3349115861301618,0.5994480967534178,144.0774867727972
0.4071672871726078,0.3325258703969408,0.5999587070330186,143.5461210433205
0.3873571449317443,0.3276830514689071,0.5973392663315744,141.63324564588083
0.3736667522967253,0.3235786423776737,0.5967388641472736,141.82030547678303
0.3836557404316985,0.3262066897165109,0.5990774635002725,144.96323416028835
0.3927341252033752,0.3239484115512519,0.6012977210822424,149.54027945995315
0.3946014258193562,0.3260747650362639,0.6006106746909754,150.56791276751457
0.390859413647326,0.3280455447193955,0.6042692440629347,149.41122447353422
0.4061683886797851,0.3300350089717764,0.6053117052233586,149.64645809009974
0.4057880687073027,0.3329759056482072,0.6054665172530472,149.37103584116414
0.4141178057035604,0.3335666590433584,0.6051378346210156,148.13172160179076
0.4211188486701395,0.3306847504464434,0.6044724018607783,147.45984650954983
0.4015305976775593,0.3258882751368768,0.6041919610372483,146.6610602086642
0.396507672015537,0.3254317615800067,0.6034410578567331,146.69737786345823
0.3997065243584404,0.3200735930243555,0.5986142727470238,146.4013363782856
0.3774909407685418,0.3209400913600017,0.601010524935107,147.56785138589547
0.3967945382307079,0.325457910411018,0.6052322538817984,148.7511684026548
0.4022157774953364,0.3315228640263787,0.6080196327372014,150.35946174163354
0.407621427502583,0.333387086243577,0.6076943661436265,150.34417308037646
0.412837460454132,0.3338892145364032,0.6061750419593499,150.32707637387963
0.4133428304790136,0.3321405965817249,0.6041804093580996,149.29666822731556
0.393604860998421,0.3308555259112058,0.602210273270244,148.70856015961195
0.4045843880883193,0.3289218824716496,0.6024807159085894,149.3719823257728
0.3966877369396235,0.3285675990691613,0.6026803242069242,150.35142884459896
0.3985013102914524,0.3278568793759589,0.6016057190545238,149.39328347081815
0.3947518371617275,0.3265249735412876,0.6012222887249219,149.00861484806234
0.4153548830402283,0.3292659896447033,0.6018164781439136,147.4132576086772
0.3894931596378375,0.3251897510718775,0.5987116807439611,148.12088483376493
0.4057720215379327,0.3238856104592568,0.5990801448360256,149.1225127742511
0.4030690176009324,0.3247842022242666,0.5997044988629759,148.93210491943043
0.4141774101193022,0.3270068153569428,0.5987014184759686,147.3416803406545
0.4045644045301728,0.3278929164501517,0.6020649205257614,146.85955093640476
0.4149059531094826,0.3300330637634227,0.6024670150931425,145.95959699096542
0.3991846094805171,0.3288023023624363,0.6008592327106326,145.79298771670662
0.3942880007857055,0.326231396109432,0.5965774028013685,143.9021938718952
0.3858027634352419,0.3216696872519013,0.5954567559319911,144.8272743575848
0.3976605271812642,0.3250450909788313,0.5979552190910357,145.97413899378054
0.3840610053289773,0.3256136095510068,0.6009029354593164,147.45033304956206
0.4062575826516779,0.3270494313324134,0.5982766776000814,144.9118536201584
0.4121951994827875,0.3304797589128307,0.6002634400384548,144.52195677891865
0.4196624849955503,0.3281255022130835,0.6007553715013662,144.4737343554233
0.408168014629673,0.3279147322810785,0.6004340095836332,145.0000226763841
0.4205408085302218,0.3268758065680266,0.6011673926406197,144.9770085347405
0.4057379076138113,0.3292710488390454,0.5991685769240234,144.6849030830784
0.409701653499646,0.3280574990940167,0.5986121699396952,144.11773630323296
0.409460097673318,0.3281827303729998,0.5997994685425739,144.2063922346036
0.4185935327796319,0.3269122232106262,0.6004001996939801,144.48513635633844
0.4061440904088688,0.3299692192762195,0.6020494082352071,144.9400151077255
0.4210000074676628,0.3331819493868926,0.604037696785536,145.93849582176813
0.4127907436700745,0.3339512604409961,0.6028868184181718,146.9250450593791
0.4113212917318659,0.3335702660727048,0.6020380260937087,147.41347225448382
0.4022628210914245,0.3301373646984631,0.600424546962245,146.4456121843521
0.4031354447003604,0.3280596175140249,0.6008521828725016,145.68327168955994
0.4149585864591201,0.3300402454444682,0.6022002282904757,146.06849099675998
0.3954171411812719,0.3296463278110805,0.6008867056025251,145.3994178813488
0.4064172152670245,0.3278218153353955,0.6017629277332113,146.49832389434653
0.4230417571014704,0.3319132922702176,0.6007169387650638,146.59721741733244
0.4178838377205444,0.3330390680295976,0.6040491571643026,146.6244585554727
0.4232952407248179,0.3341871267645347,0.6032304534952444,146.1391761615678
0.4284103395977477,0.3324575594799771,0.6008657613128197,145.66145119503935
0.4319216736820356,0.3326920595943959,0.5998015073025635,145.32472892156093
0.4187145902806986,0.3296747565193738,0.5972031964207313,144.49666906129804
0.395521574054653,0.3240687795230628,0.5984632515851841,144.33254895710604
0.4030307168907193,0.3263060501981706,0.6027055518379659,144.90543075013275
0.3943518555945618,0.3247741496588151,0.6048833761356341,146.76811655952935
0.4047301511938356,0.3294910520454143,0.6078944770195268,147.2931873521171
0.4313520841870946,0.336538748261629,0.6101338284352624,147.89763108042635
0.4227299657767258,0.334116921621772,0.6064483048612372,147.3213315771048
0.4098113812040793,0.3328012123250479,0.6049071328753267,146.17849895542457
0.405473045871158,0.3313461796632693,0.6011839306934775,145.34565240515812
0.4034969571467947,0.3300095794433056,0.5991081031401502,145.73006288479985
0.3945844424970467,0.3244134634780594,0.5920125213815571,144.73934309917834
0.3736170470765033,0.3179077711476795,0.5902591792331922,145.72686069617987
0.3855032255506712,0.3204645268522836,0.5946006872834174,146.39303112696638
0.3873676223503788,0.3205076595921595,0.5968639879219578,146.1992904127827
0.3958686509774737,0.3258153813320106,0.5993701430883124,147.0238946511154
0.4027209298681028,0.3275626803475427,0.601435211446545,148.62328199010744
0.4048631191761479,0.3298810904018416,0.6016009323640129,149.08253842509066
0.4112221547202551,0.3318612472179132,0.603803970030506,148.73162955715722
0.4217030119031619,0.3302669527168267,0.6029835421578575,147.8418165738752
0.4246972146923921,0.3298614539094859,0.6042416919058681,147.3057122373058
0.4238120036320607,0.3313496094897271,0.6036838074805035,146.24046073591697
0.4185155050229222,0.3337449191990544,0.604396521641035,146.04989616872737
0.4181797207412087,0.3306901547868378,0.6058211349834814,146.7093824741566
0.4077249569520643,0.327517805236233,0.6060265739104643,147.77461304074444
0.4115558492761339,0.3292815017578251,0.6113834419722048,149.31868712031402
0.4061477778120661,0.3299950184424499,0.6139812161780029,150.42293201417286
0.4216801445477345,0.3323227271916387,0.61768923573296,151.28960946086727
0.423409569374491,0.3312581388956396,0.6163848360951519,152.84933606450903
0.4234313600915165,0.3335211763926347,0.6174107071713212,152.24894302534358
0.4227725986490373,0.3347571224238407,0.6132250247800715,151.72207997175232
0.4307040657226129,0.3395890218901519,0.6137591941285507,152.0973728140116
0.4193624173143067,0.3365524809821661,0.6125207701866722,152.34221166711043
0.4016954557876791,0.3322321143439716,0.611292302878991,150.9391695381957
0.4153924100313781,0.3351674446072062,0.6127819044534041,150.55534469377872
0.4061733222416812,0.3310962903047601,0.6108971054183812,150.78464014115576
0.3973174142756493,0.3304855436618392,0.612357460247223,149.50788780604333
0.4280498828612206,0.3384509807338508,0.6151123636839312,148.81035508065895
0.4145211383459833,0.3373438778223384,0.6113080584405324,148.86774692207595
0.4128141469966582,0.3348216986218661,0.6097923164290788,149.061345303492
0.4128738474396617,0.3371861049135993,0.6093294850199378,149.8490904210312
0.4185272240152992,0.3332033990920184,0.6105173934063467,149.58516228371184
0.4323700589774181,0.337374196008749,0.6116326091131205,149.5624057955859
0.4211919853534658,0.3364648543416886,0.6093048815559791,149.126740284234
0.4118792499545058,0.3294724724454593,0.6056210606374768,149.97084275745283
0.4082076301040284,0.3344250877200606,0.6091757614226444,149.9155360377916
0.4072792707379202,0.3335029834693814,0.6095979469054534,149.92130800549847
0.40533719010116,0.3322384374677705,0.6101633890405707,149.83421672169774
0.419295758862983,0.3339720962660449,0.6119757352475534,150.40646138308014
0.4201437736447494,0.3349348054925994,0.6136974945019954,150.9137251341048
0.4256500887762755,0.3364400168165714,0.6134269486012337,150.54978653182351
0.4330996695042919,0.3367568499683398,0.6076718588554774,149.37783344457034
0.4279576837733019,0.3344074620616923,0.6069397012573275,149.56517380017326
0.4172555431027277,0.3336044418275004,0.6065515487398649,150.27728657027308
0.4347312279747153,0.3356949941726974,0.6076209491295801,150.36074059146245
0.426034356078125,0.3346217973980419,0.6091451218106625,150.85273085700186
0.4205719942437271,0.3294029066392436,0.6089880695012233,150.96425077114532
0.4192920348652603,0.3313028663222689,0.6100043257605209,151.13293865876358
0.4237604438405731,0.3258960439846778,0.6075778955116923,152.14127208360782
0.4222404323723061,0.3276705266053273,0.6080369771913018,153.42174055079138
0.432347715859893,0.3358317521746938,0.6114241694313909,153.28798200166875
0.4293341485385252,0.3386625889947621,0.6083343886317242,152.05730938209055
0.4265168644388876,0.3339637691884186,0.6044204521158927,149.70213687784323
0.4332181963179154,0.3357246401763795,0.6032160585549204,149.26011547194364
0.4211145583908526,0.3297197451217351,0.601325315742728,150.55587796263256
0.416444570760517,0.3311050241514728,0.6025152210475211,152.12378617451907
0.432655762271219,0.3361885713459176,0.604876960911319,152.39340764772766
0.4293228407131155,0.3324450172074766,0.6038485802414431,153.08077060635415
0.4318649766308534,0.3328753790207056,0.6040406167620614,153.7123903385223
0.4341142401343582,0.3282825080266954,0.6025268540358655,153.08997662094967
0.4361302147833152,0.3303126711844389,0.6041379527637398,154.41352145674506
0.4544149500669102,0.2891975915999167,0.5255892399800723,155.2733636013652
0.4616327765233757,0.2977448353385034,0.5319912541858398,162.3207598012737
0.4798630085203714,0.3019860149882866,0.5437093790334301,167.55583498854386
0.4948070963484596,0.3121959576030275,0.5535139211678468,171.33290690955187
0.5143791562400141,0.317840024612905,0.5595289933064733,169.9400868738789
0.5068027791251255,0.3179595108347122,0.5596391309668918,168.56607257845675
0.4698717903768152,0.3092641932306761,0.5425548994198262,157.88951771942382
0.4782178820698487,0.3123185773020345,0.5464238642486545,156.2534324759074
0.465249799248731,0.3135615119885634,0.5545333423016916,158.21477667406342
0.4668645936537273,0.3170949135561959,0.5576855778264874,159.46933613144944
0.4774760098780612,0.3200635419053552,0.559964528225236,160.93089389814682
0.4691501769510578,0.3221416558213579,0.5439723295359631,154.4634032731858
0.4620043716793408,0.3258711451647841,0.5453375201217759,154.12537580792446
0.4607465989738235,0.3245470452837351,0.5464522773637981,154.38346017298016
0.4561962572350913,0.3237115109612525,0.5481359836053565,155.04937075411073
0.4508764097694362,0.3227377766096837,0.5500141818877327,155.447610778259
0.4529764441519151,0.3236684476154451,0.5525728940231859,156.89373842342712
0.4607861637879875,0.3256502027320797,0.5535602972370431,158.4459605734361
0.4644005208816559,0.3292868841617632,0.556031191898917,159.57190379104196
0.4629766960224689,0.3310851194893836,0.5550290283138608,159.89080072893086
0.4596997030342482,0.3312530460103565,0.5546853058835791,159.60642037247234
0.4538706262553861,0.3283773140409695,0.5529365263561415,158.52405089020277
0.4553884255857147,0.3249145274148713,0.5526166533296759,157.16746265617863
0.4600229732391825,0.3263213224292239,0.5535758699775856,157.88585630804877
0.4631189952556295,0.329284361624794,0.5552696329739194,158.97470922557366
0.4586402875538223,0.3283884967785017,0.5557302990948945,160.1378778250633
0.4526317714195522,0.3299956614603911,0.5565211797872104,161.46855279382407
0.4406201211658459,0.3299094797289185,0.5572282792346908,162.75434265543333
0.4441904845359646,0.329792982424235,0.5586702661939421,163.8869363857703
0.4560573407560287,0.3292754263673535,0.5605182868155463,164.47594085195283
0.4570035394177005,0.3318093144223336,0.5616192035451691,164.71965351288665
0.4252583950367997,0.3283075494271087,0.5578412977438422,162.3905281058175
0.3767241366633826,0.3210968531358323,0.557131719559035,157.45285661635637
0.3369026052172701,0.3173474758004406,0.5607624264405842,151.6949119426852
0.3346951385593207,0.3174666863467571,0.5658197385818019,147.41857712746423
0.3422315116161467,0.3213999757704221,0.5733401307190883,146.61053996872687
0.3390639464916363,0.317756112809292,0.579472789416004,148.08131154389352
0.3417695202940215,0.3147973445420342,0.5866803889339018,151.12061609858193
0.3438946873691828,0.3226796387116479,0.5984093094234368,152.9064233811397
0.3371851638399589,0.325785582880431,0.6066785694677621,152.99523966004804
0.3505767201899726,0.332728944455692,0.614140008635816,152.89591989678266
0.3652314472077821,0.3354885000963342,0.6186518965768977,154.40880879621085
0.3716197278373385,0.3398057290507483,0.6218575591453644,155.03772625978132
0.3629898393774021,0.3376765400532775,0.6233306328916639,153.9476098351426
0.3678388323045214,0.3369291442916156,0.6286924046000789,153.7203575091052
0.3898496423700205,0.339812803293569,0.6339285104979818,153.01355318307037
0.3942561256096837,0.342560103408806,0.6349688323800978,152.7477170563134
0.4754470900974696,0.3446587841859276,0.5642819533748605,138.06874018530456
0.4980686879389104,0.3611337633209288,0.5868312629325151,144.42666192533014
0.4948244057682052,0.3576250743283357,0.5926685565291941,148.80024425364397
0.4745114320453834,0.341116603750931,0.6038359898015067,151.95995151231696
0.4725155140296903,0.3592198884508475,0.6102219213122936,154.0860607179848
0.4804667157758462,0.3552720220750682,0.613538253534444,154.5669945990663
0.4829492337051871,0.3599985830281119,0.6136487971256759,156.28193109668044
0.4724922137004925,0.3598171989721219,0.6157802524962209,156.85037621103098
0.4737117377349677,0.3587898799408661,0.6154195854201479,157.00511530796547
0.4700913735375455,0.3540342924495027,0.6222454805520679,156.83371257649475
0.4451693799727138,0.3476306897611419,0.6298021242025648,157.49106213650668
0.4724336011570778,0.3557196671702406,0.6299980443677171,158.37093001581653
0.390511402015479,0.3079714106631521,0.6376367360917237,159.78545646494743
0.3731769500628187,0.3249331745422328,0.6581723866184566,161.20318236641248
0.4854168173920351,0.3808287743498971,0.6645260608733631,163.1267434111513
0.5066714836673157,0.3743192421504031,0.6466687277741039,165.09892889606164
0.3892479424069109,0.312538703458111,0.6405121009206723,165.5753888354282
0.3634623983065457,0.3229997387323262,0.654756306975501,164.947775290594
0.4845216577138497,0.3745734502478309,0.6586162361312555,165.65913340701113
0.4750302372635625,0.3635739455048842,0.6482862231612238,168.38842096518377
0.4511143846369673,0.3468007066283375,0.6510967843902513,167.2915071411498
0.4780081878448997,0.3592045189239489,0.6481441764987744,165.4978856510732
0.4930670353024725,0.3631633560438654,0.6414144917011153,163.9493125142946
0.4765050821530767,0.3589003084587139,0.63887558736879,162.0838176507475
0.4955533514258374,0.360167248976961,0.6395652809082915,161.30854729251064
0.4764880676085157,0.3485037453024025,0.6350379140985595,159.8417002458835
0.452789184639226,0.3354564252464164,0.6311164947508148,158.87778904807246
0.4768889673640225,0.3546337909612357,0.6247533853096859,159.30405046596454
0.4870742001503975,0.3564555285220573,0.627339609252871,160.41065372159647
0.4690033794012594,0.3514557357347545,0.6281956657149351,161.05436087070316
0.46634687990864,0.3508547401788707,0.6318032992882461,161.03108626996325
0.4704359104432071,0.3499797917573904,0.6327671105498162,162.04791448268583
0.4748558409444783,0.3487918119132224,0.6353149521183187,162.6538372308754
0.4705374386273786,0.357707415520989,0.6310551732362505,162.92214738314905
0.4456958334351871,0.3478529903690514,0.6297177986173846,162.6182929727819
0.4496214328988899,0.3406399948794403,0.6388626778327253,161.89524731499458
0.4975810180164097,0.3654718656445776,0.6337123327810131,162.6292251046115
0.479184716880553,0.3576898612828073,0.6284825401110175,163.16383658474493
0.4692197756292884,0.3485527270519341,0.6258754442292729,162.7551357268656
0.5039889550209046,0.3608445971210796,0.6406575508912417,161.41867883377435
0.4929256974490095,0.3530134659663576,0.6318234343659338,162.07905190466712
0.4669775023612392,0.35179322234518,0.6207307060613215,160.68707330507388
0.4740654195444563,0.3605789995603143,0.6195617334626259,159.88931424547457
0.480030839385007,0.3616256062827626,0.6192669779691133,160.38677658991406
0.4820304069317841,0.3587656754941409,0.6180518010567816,159.93047355631464
0.470941641224936,0.3509690368270434,0.6119130406116833,159.3857255253976
0.48060354510902,0.3605076012714949,0.6200602543267756,159.292776611566
0.4924362525675432,0.3586595143070759,0.624217049473252,159.90780344279688
0.4759381551920262,0.3525296827280742,0.6300470550608211,160.1947248365621
0.493383615943654,0.356460262416288,0.6366074790765,162.15619611584728
0.5010366303551924,0.3462071482946117,0.6463879518909806,164.88353362360553
0.5415191591143926,0.3625258650930794,0.6471481657986041,166.7935461381407
0.5282075649734981,0.3771332916431949,0.6432044045724453,166.17410101183006
0.522641535023322,0.3795035296047794,0.6416504075537779,165.20879182726256
0.5194536014664157,0.3783942692727469,0.640982975044757,165.1185776032431
0.5075222482208941,0.3749648136481698,0.6413204544961977,165.4853103802898
0.5003853543467943,0.3724216235337353,0.6428520767740505,165.3135399897272
0.4836110047213399,0.3676688055838318,0.6441165802397941,164.77597262279068
0.4762042748648311,0.3657634287108238,0.6487271263448278,164.38337587773765
0.4732880280304508,0.3656999736294109,0.6484172112764534,163.46148492211498
0.4929739913238387,0.369220889827453,0.6493003891952006,162.81977703825237
