1814400,6522454.577930996,2031442.0
1814700,6483008.012374929,2034472.0
1815000,6452915.751437393,2034084.0
1815300,6451417.91678227,2026628.0
1815600,6423143.2151138885,2018034.0
1815900,6580842.680660786,2007228.0
1816200,6461144.102213142,2004680.0
1816500,6500301.516345355,2003350.0
1816800,6582331.235980421,2004828.0
1817100,6558513.114730675,2003576.0
1817400,6550196.566249679,2003298.0
1817700,6618876.454959741,1998524.0
1818000,6456429.754528369,1992026.0
1818300,6465166.502529521,1993806.0
1818600,6443063.413741844,1996282.0
1818900,6347257.414555858,1994330.0
1819200,6312231.112110335,1995640.0
1819500,6777711.868717429,1997796.0
1819800,6587690.29533256,1997980.0
1820100,6489523.279790676,1997806.0
1820400,6498388.46135846,2003042.0
1820700,6546856.5178698,1999982.0
1821000,6469480.9855470685,1998812.0
1821300,6588178.814073394,2005086.0
1821600,6488588.557697365,2006458.0
1821900,6292976.031491371,2005192.0
1822200,6317477.708071347,2002056.0
1822500,6259871.718591586,2000340.0
1822800,6175020.057318172,1998176.0
1823100,6452683.999748268,2000538.0
1823400,6315416.650408683,2003884.0
1823700,6355184.11928194,1999524.0
1824000,6318653.542183631,2002238.0
1824300,6261470.784333103,2000180.0
1824600,6204482.477533736,1995652.0
1824900,6351894.913453339,1995812.0
1825200,6293967.072609309,1993582.0
1825500,6287822.065771681,1983720.0
1825800,6325881.69743382,1981094.0
1826100,6239373.061118127,1981544.0
1826400,6115186.402622058,1983784.0
1826700,6321770.62360667,1984474.0
1827000,6117340.0749247745,1981832.0
1827300,6076343.434804144,1982546.0
1827600,6138981.5506349085,1982082.0
1827900,6107499.641386768,1978650.0
1828200,6053076.381312291,1979674.0
1828500,6130221.514154098,1979954.0
1828800,6042956.549535721,1980484.0
1829100,6055936.339029786,1981166.0
1829400,6061999.738450981,1982118.0
1829700,6058544.646671894,1980532.0
1830000,6047431.117934633,1979722.0
1830300,6267195.352158341,1979174.0
1830600,6251726.191927756,1976366.0
1830900,6273805.6246628035,1975642.0
1831200,6393375.389101299,1977866.0
1831500,6375157.99091206,1979412.0
1831800,6391288.753883284,1976274.0
1832100,6399857.450768857,1976788.0
1832400,6212823.05877188,1976464.0
1832700,6291646.971954235,1975976.0
1833000,6268989.55301975,1975192.0
1833300,6281038.947602984,1973158.0
1833600,6203307.991008898,1973232.0
1833900,6445100.510349948,1976460.0
1834200,6284028.61502527,1977902.0
1834500,6252545.343702575,1977872.0
1834800,6358404.030740717,1978962.0
1835100,6268754.871456373,1982438.0
1835400,6331753.867975372,1993716.0
1835700,6262848.520835512,1992998.0
1836000,6045383.968670675,1982116.0
1836300,6058906.507879427,1977594.0
1836600,6015019.894960969,1979604.0
1836900,5963325.6283356,1976324.0
1837200,5959308.813226183,1979210.0
1837500,6211326.936319157,1975606.0
1837800,5998028.559986664,1974628.0
1838100,5975562.1499738265,1974492.0
1838400,5987538.827523843,1973928.0
1838700,5979375.261020279,1972218.0
1839000,5935959.248308311,1970886.0
1839300,6013423.7530047,1966852.0
1839600,5892762.009886373,1966398.0
1839900,5892555.40301901,1967790.0
1840200,5955879.609485495,1968904.0
1840500,5869666.199523737,1968014.0
1840800,5909501.583628446,1965400.0
1841100,6134724.777032062,1966812.0
1841400,5964808.764859935,1970316.0
1841700,5957856.082662211,1975446.0
1842000,6040362.406767159,1975878.0
1842300,6077008.209210581,1972740.0
1842600,5970101.282632499,1965992.0
1842900,6065820.230815165,1967288.0
1843200,5878111.2380382735,1973614.0
1843500,5816439.003103779,1974122.0
1843800,5854742.57167713,1966194.0
1844100,5824556.528928352,1966754.0
1844400,5757395.70498793,1967364.0
1844700,6031398.614563982,1966880.0
1845000,5954031.902511647,1965412.0
1845300,5926197.172541238,1970932.0
1845600,5965264.431811197,1970246.0
1845900,5988801.103469547,1970346.0
1846200,5926128.226240784,1971904.0
1846500,6110510.281331126,1971518.0
1846800,6004053.618535287,1973306.0
1847100,5928832.789389204,1975604.0
1847400,5950229.372815399,1981138.0
1847700,5939702.2697397135,1984524.0
1848000,5869549.181067871,1984998.0
1848300,6106561.076392397,1983974.0
1848600,5977721.383325739,1977916.0
1848900,5956992.556351082,1972524.0
1849200,6019756.736399141,1970138.0
1849500,6023829.185755471,1968322.0
1849800,5940158.500933023,1968026.0
1850100,6065207.188436756,1964432.0
1850400,5981157.427997994,1963868.0
1850700,5920130.109661323,1961810.0
1851000,5920046.885309494,1960936.0
1851300,5932109.094994732,1960056.0
1851600,5920999.4170776615,1962328.0
1851900,6192897.380346547,1962830.0
1852200,6123093.107239607,1965204.0
1852500,6127739.197642408,1965510.0
1852800,6126344.538871044,1969124.0
1853100,6187485.578189184,1967076.0
1853400,6138974.980003352,1968384.0
1853700,6323132.084189776,1970784.0
1854000,6178935.549221759,1973356.0
1854300,6229948.01755748,1975246.0
1854600,6204569.371590729,1977944.0
1854900,6171067.9574000025,1979566.0
1855200,6188112.589182891,1972566.0
1855500,6447991.8427049415,1971154.0
1855800,6265572.02114945,1977506.0
1856100,6385168.786880133,1982912.0
1856400,6424552.889933877,1985236.0
1856700,6442450.483473471,1992446.0
1857000,6414826.010088565,1994464.0
1857300,6503759.4453897765,1992878.0
1857600,6379344.1892051855,1990870.0
1857900,6456217.422499327,1989890.0
1858200,6453808.763764709,1983458.0
1858500,6408439.166088957,1985186.0
1858800,6370590.471447988,1987272.0
1859100,6626113.769480405,1988548.0
1859400,6524901.948579982,1991444.0
1859700,6508918.116827493,1996722.0
1860000,6588579.440059219,2003542.0
1860300,6540440.356328499,2009544.0
1860600,6496777.774424597,2007168.0
1860900,6716426.823498926,2004730.0
1861200,6653453.520697156,2002062.0
1861500,6659526.410166483,2001842.0
1861800,6659083.32258092,2005288.0
1862100,6557978.620400958,2005318.0
1862400,6530219.042662363,2006908.0
1862700,6905540.335829616,2008944.0
1863000,6703609.897983252,2012516.0
1863300,6602197.713609306,2016548.0
1863600,6654950.588451875,2014630.0
1863900,6669756.308721594,2013378.0
1864200,6580652.977724262,2013350.0
1864500,6676474.813846083,2012994.0
1864800,6555481.436304489,2008514.0
1865100,6617782.9315515915,2008842.0
1865400,6603459.4851110205,2007658.0
1865700,6520811.376713155,2010950.0
1866000,6466585.249852517,2012596.0
1866300,6772414.5534963,2004884.0
1866600,6646340.297008071,2001284.0
1866900,6608964.467057106,2003758.0
1867200,6725246.844437427,2004382.0
1867500,6754313.473018691,2004566.0
1867800,6741637.282190694,2004520.0
1868100,6772677.362257751,2006442.0
1868400,6700550.507904088,2006930.0
1868700,6685601.8740673745,2009134.0
1869000,6742343.921760289,2015272.0
1869300,6742827.764924687,2018144.0
1869600,6724572.569084365,2023554.0
1869900,6950284.364374335,2026930.0
1870200,6732601.637956784,2025236.0
1870500,6745918.108141917,2026162.0
1870800,6761622.750509829,2028006.0
1871100,6669674.082601954,2026360.0
1871400,6585417.720567408,2025404.0
1871700,6652751.325687542,2023006.0
1872000,6589651.26324244,2020444.0
1872300,6542131.999279314,2017306.0
1872600,6634396.66673923,2018430.0
1872900,6714517.253249455,2017602.0
1873200,6755184.247832307,2019426.0
1873500,6980096.612709704,2021810.0
1873800,6913968.125870396,2024886.0
1874100,6901230.5147974705,2024906.0
1874400,6899004.220191525,2027974.0
1874700,6837395.435882932,2028444.0
1875000,6760158.6017424045,2025752.0
1875300,6993219.92217722,2027284.0
1875600,6776120.415035908,2022694.0
1875900,6800980.321942631,2020550.0
1876200,6871601.291806109,2017354.0
1876500,6869603.8949328605,2017828.0
1876800,6747907.780858762,2021190.0
1877100,7131571.584129424,2024020.0
1877400,6980936.500001588,2023754.0
1877700,6906055.326700043,2027592.0
1878000,6998779.594204769,2031224.0
1878300,7149587.163031909,2032946.0
1878600,6781572.90815357,2035618.0
1878900,6808945.362096864,2034576.0
1879200,6712765.313704102,2032046.0
1879500,6855340.239686228,2032334.0
1879800,6839989.497985406,2035244.0
1880100,6860957.610837266,2033724.0
1880400,6881515.447141106,2034352.0
1880700,7021106.955454344,2034364.0
1881000,6912382.207312868,2036614.0
1881300,6734927.1973712435,2031120.0
1881600,6878879.047954139,2033196.0
1881900,7003399.113593115,2035158.0
1882200,6903576.578222136,2037896.0
1882500,6972816.879960043,2039140.0
1882800,6739103.1108509265,2039368.0
1883100,6772678.153394271,2035734.0
1883400,6782354.249995116,2036710.0
1883700,6804390.035972863,2034622.0
1884000,6689770.809452604,2037142.0
1884300,6912534.777142682,2037704.0
1884600,6800762.265890217,2037264.0
1884900,6565558.65920122,2034884.0
1885200,6611622.278930486,2027568.0
1885500,6571277.391206336,2021812.0
1885800,6541618.640742139,2021038.0
1886100,6745735.321180508,2018744.0
1886400,6613361.038154382,2019102.0
1886700,6667987.509394628,2022624.0
1887000,6772926.601812038,2024514.0
1887300,6695678.783532652,2025928.0
1887600,6537123.503402904,2028244.0
1887900,6740010.038373325,2027182.0
1888200,6653784.560639741,2029574.0
1888500,6643057.262179117,2027754.0
1888800,6651070.970657039,2024256.0
1889100,6706605.229461314,2023098.0
1889400,6574372.5212124605,2024242.0
1889700,6615959.197089072,2025312.0
1890000,6477263.952487457,2025096.0
1890300,6661291.992812059,2026646.0
1890600,6500087.921509205,2025716.0
1890900,6378895.55595401,2021336.0
1891200,6249058.225540125,2020560.0
1891500,6538256.6366816815,2024318.0
1891800,6386406.17213225,2026844.0
1892100,6351175.620829811,2028930.0
1892400,6375779.947687015,2028682.0
1892700,6390540.291518442,2028768.0
1893000,6352349.526369014,2028670.0
1893300,6350545.237184374,2026482.0
1893600,6277376.257905812,2021044.0
1893900,6419766.496728971,2016652.0
1894200,6336394.928858298,2015786.0
1894500,6296864.549518713,2018784.0
1894800,6150555.804612943,2019668.0
1895100,6441142.679157598,2017740.0
1895400,6340984.890199648,2021792.0
1895700,6285356.646613079,2026282.0
1896000,6287488.536399273,2029318.0
1896300,6525818.105439252,2043448.0
1896600,6653242.783227036,2052204.0
1896900,6444845.632113188,2058436.0
1897200,6361276.965541685,2059060.0
1897500,6281881.653482053,2054750.0
1897800,6248408.5818215525,2043682.0
1898100,6182524.516683252,2042062.0
1898400,6144481.794255587,2042450.0
1898700,6395435.197608623,2043076.0
1899000,6244719.711707911,2023220.0
1899300,6170558.875945083,2021146.0
1899600,6243299.852971338,2015284.0
1899900,6336714.510566358,2014342.0
1900200,6240396.1673307,2009764.0
1900500,6342786.92091115,2009398.0
1900800,6250468.946177845,2011400.0
1901100,6295618.842015566,2010740.0
1901400,6247131.745621017,2009844.0
1901700,6212806.726049774,2011886.0
1902000,6248989.687230062,2015120.0
1902300,6547396.527079547,2010392.0
1902600,6441269.383604769,2011048.0
1902900,6440343.285841918,2012276.0
1903200,6529317.993187888,2012696.0
1903500,6575151.327890035,2015942.0
1903800,6512734.042053297,2015298.0
1904100,6449280.467761442,2011384.0
1904400,6244955.5525644645,2010324.0
1904700,6284112.375777743,2007520.0
1905000,6300219.717426824,2008850.0
1905300,6277071.719878294,2007902.0
1905600,6261188.147219074,2008770.0
1905900,6549156.780279523,2011022.0
1906200,6329212.848922017,2012348.0
1906500,6287692.766566045,2004286.0
1906800,6334104.520006821,2001332.0
1907100,6312837.9122321615,1999260.0
1907400,6289017.500171307,1998562.0
1907700,6330757.684591721,1999830.0
1908000,6150159.882849425,1999066.0
1908300,6154417.084774395,1998470.0
1908600,6170572.565569164,1994626.0
1908900,6059676.300552081,1991432.0
1909200,6018206.424292091,1993210.0
1909500,6300279.023041733,1992432.0
1909800,6103132.635023247,1993934.0
1910100,6138172.921450644,1991960.0
1910400,6232988.743302355,1990696.0
1910700,6264653.681314849,1990252.0
1911000,6154355.922307545,1987518.0
1911300,6232196.191563939,1983538.0
1911600,6062810.787647889,1980740.0
1911900,6112511.498420887,1979668.0
1912200,6116881.693267682,1975850.0
1912500,6031363.86558765,1976418.0
1912800,6005817.663358696,1977182.0
1913100,6164016.388694294,1980240.0
1913400,6064610.947871003,1983714.0
1913700,5995837.0802099025,1981684.0
1914000,6020545.443341908,1974610.0
1914300,6014914.720498224,1971748.0
1914600,5998572.7739078915,1971792.0
1914900,6064888.170280841,1969572.0
1915200,5918879.209878975,1970662.0
1915500,5928402.202331541,1970360.0
1915800,5942375.25495642,1968416.0
1916100,5948853.104836724,1965334.0
1916400,5871792.2356188465,1967674.0
1916700,6104037.132383147,1968722.0
1917000,6101566.432304849,1970352.0
1917300,6154602.92154006,1971564.0
1917600,6214311.499411408,1972590.0
1917900,6270005.445524989,1971616.0
1918200,6271235.558045411,1968710.0
1918500,6328918.433731851,1965434.0
1918800,6118370.238626454,1962424.0
1919100,6114330.332144573,1960558.0
1919400,6017464.929441513,1958622.0
1919700,6082745.275422744,1959924.0
1920000,5979098.060228521,1960906.0
1920300,6229711.6079265205,1961442.0
1920600,6108603.532997158,1963380.0
1920900,6009890.376749331,1961476.0
1921200,6081326.9766118815,1958850.0
1921500,6021184.4429449905,1957928.0
1921800,5851942.926493042,1957316.0
1922100,5897715.4406154975,1955362.0
1922400,5743977.96011438,1952318.0
1922700,5765074.229940969,1951566.0
1923000,5760969.890571683,1956696.0
1923300,5744077.779656809,1958584.0
1923600,5756993.50684606,1961818.0
1923900,5932290.7400257,1966724.0
1924200,5849386.876438412,1972050.0
1924500,5946817.446030087,1975062.0
1924800,6000454.78988776,1973764.0
1925100,5985314.416507695,1973718.0
1925400,5788788.112261879,1973566.0
1925700,5896020.4245707,1957240.0
1926000,5713231.750395937,1952228.0
1926300,5737348.158502571,1952012.0
1926600,5669429.248156545,1951186.0
1926900,5626154.284601987,1949820.0
1927200,5617591.765764155,1949450.0
1927500,5824747.038969282,1949554.0
1927800,5652734.609791335,1949998.0
1928100,5637467.027327185,1949988.0
1928400,5681228.387415782,1947996.0
1928700,5692033.592708342,1946896.0
1929000,5645149.123806431,1944564.0
1929300,5734751.421196846,1944532.0
1929600,5572016.692071724,1942824.0
1929900,5594562.095846674,1938848.0
1930200,5600808.091031615,1939168.0
1930500,5554190.276034565,1940760.0
1930800,5516925.548203625,1941012.0
1931100,5740599.687240394,1942400.0
1931400,5609239.619569572,1943372.0
1931700,5637510.430354886,1945412.0
1932000,5740843.031729752,1945938.0
1932300,5741452.890861762,1946858.0
1932600,5655057.704870521,1946672.0
1932900,5723355.22665726,1945218.0
1933200,5594713.974750452,1944848.0
1933500,5679035.757279935,1944664.0
1933800,5649036.800404926,1946306.0
1934100,5608952.128436827,1946964.0
1934400,5503234.54770242,1944622.0
1934700,5711848.093720333,1943912.0
1935000,5571206.928693492,1945802.0
1935300,5611745.2403590735,1946284.0
1935600,5743551.662690852,1944472.0
1935900,5743855.440039636,1945016.0
1936200,5681646.439500724,1944046.0
1936500,5682499.933228762,1944524.0
1936800,5559896.939182053,1940824.0
1937100,5565506.170147803,1938644.0
1937400,5576276.669700877,1940540.0
1937700,5665201.180069451,1947916.0
1938000,5619604.929765915,1953962.0
1938300,5896429.838004502,1961230.0
1938600,5687259.772014747,1964438.0
1938900,5651052.7268937025,1963754.0
1939200,5708769.013242577,1951060.0
1939500,5790349.446420236,1945878.0
1939800,5713726.734766872,1944806.0
1940100,5780301.374041235,1945412.0
1940400,5684126.951295391,1944946.0
1940700,5715654.282634936,1945726.0
1941000,5713590.556593433,1948000.0
1941300,5762967.52089561,1952360.0
1941600,5832561.280891984,1957430.0
1941900,5972580.061970522,1963876.0
1942200,5707700.453518308,1967674.0
1942500,5657918.125403652,1966326.0
1942800,5711077.467327597,1958738.0
1943100,5741962.892946727,1952180.0
1943400,5655143.078627989,1949350.0
1943700,5714340.793294589,1945650.0
1944000,5627991.0069321785,1947214.0
1944300,5672671.286749134,1948634.0
1944600,5647126.890924032,1949220.0
1944900,5619412.259565484,1946932.0
1945200,5568314.797681155,1946842.0
1945500,5809704.529014749,1948380.0
1945800,5697954.090592472,1951478.0
1946100,5728980.393799182,1959870.0
1946400,5818696.984745456,1964162.0
1946700,5918431.573379148,1969642.0
1947000,5888506.000414668,1972892.0
1947300,6034383.820429941,1973164.0
1947600,5901438.889234782,1972676.0
1947900,5763054.645484738,1974302.0
1948200,5740033.16542169,1972448.0
1948500,5708920.256833165,1973378.0
1948800,5720842.747062858,1973686.0
1949100,6040255.052725297,1974494.0
1949400,5777009.670380387,1977230.0
1949700,5792044.565826551,1979576.0
1950000,5830070.579507266,1977676.0
1950300,5848500.880231805,1977478.0
1950600,5795526.414261863,1975258.0
1950900,5855710.544191197,1976242.0
1951200,5728877.047726419,1977460.0
1951500,5763582.030315229,1978854.0
1951800,5758154.093564855,1977342.0
1952100,5702147.880586215,1978504.0
1952400,5708286.19119469,1978720.0
1952700,5935452.012702583,1977330.0
1953000,5786936.2167112585,1980088.0
1953300,5774532.090319729,1979440.0
1953600,5847208.32995263,1977066.0
1953900,5833540.466544807,1975144.0
1954200,5810526.346559367,1972588.0
1954500,5868672.838097069,1972702.0
1954800,5750471.657201512,1968820.0
1955100,5815035.760244801,1968544.0
1955400,5784594.665583786,1969194.0
1955700,5690603.624952268,1971210.0
1956000,5673418.1198310545,1972510.0
1956300,5885600.406800254,1973602.0
1956600,5736451.126837607,1974376.0
1956900,5747280.890352923,1971652.0
1957200,5822536.64472864,1970506.0
1957500,5805265.687486,1970064.0
1957800,5758885.531220516,1970560.0
1958100,5899759.440702193,1970560.0
1958400,5774072.083238156,1970550.0
1958700,5733415.814949883,1967654.0
1959000,5771459.138030665,1966196.0
1959300,5663494.895346353,1966932.0
1959600,5647505.143419142,1969300.0
1959900,5933547.402673155,1967722.0
1960200,5786363.758160797,1970808.0
1960500,5755147.347185877,1970876.0
1960800,5817757.407065053,1970778.0
1961100,5822525.983860242,1971340.0
1961400,5842078.889541192,1970212.0
1961700,5890451.153911026,1969516.0
1962000,5814694.526839886,1968498.0
1962300,5859461.504835852,1968450.0
1962600,5857489.980992613,1967218.0
1962900,5743840.332472252,1968870.0
1963200,5743494.4733748045,1976356.0
1963500,5942679.546228784,1984490.0
1963800,5867271.906398537,1992180.0
1964100,5910949.590029526,1995484.0
1964400,6053204.289535034,1994838.0
1964700,6159220.073246118,1994152.0
1965000,5953620.821910659,1994886.0
1965300,5937485.521218155,1991770.0
1965600,5824999.934142411,1991478.0
1965900,5784215.374140165,1991174.0
1966200,5802160.855983869,1991284.0
1966500,5790995.693766584,1992156.0
1966800,5722286.341602683,1992494.0
1967100,5915888.579713538,1991920.0
1967400,5804635.61300552,1992490.0
1967700,5845294.752544523,1985792.0
1968000,5907096.489309411,1984408.0
1968300,5894865.584569582,1983996.0
1968600,5865934.772785404,1984182.0
1968900,5966883.359737688,1983714.0
1969200,5921952.592763074,1983030.0
1969500,5953841.37966472,1980576.0
1969800,5879022.366563392,1977910.0
1970100,5850310.496258434,1977360.0
1970400,5814152.453144368,1976308.0
1970700,6002068.169242609,1977104.0
1971000,5878272.649568981,1978214.0
1971300,5995628.486888489,1979496.0
1971600,6046129.773935563,1980970.0
1971900,6046621.010067041,1984890.0
1972200,5878923.104389437,1985242.0
1972500,5913431.278011311,1982694.0
1972800,5831882.864483778,1981556.0
1973100,5869309.89071556,1981946.0
1973400,5852826.897515272,1982570.0
1973700,5816895.295072867,1983734.0
1974000,5790919.996508368,1984986.0
1974300,5988246.429453597,1984106.0
1974600,5833719.920809469,1987322.0
1974900,5867447.393246703,1988114.0
1975200,5972595.406578192,1985714.0
1975500,5938980.65071277,1984092.0
1975800,5864027.175604922,1981108.0
1976100,5942696.555772614,1978456.0
1976400,5884617.597293839,1975484.0
1976700,6047179.93406475,1976112.0
1977000,5969738.841833157,1979134.0
1977300,5835627.644974255,1981812.0
1977600,5761950.884225863,1984898.0
1977900,6022129.782669283,1988972.0
1978200,5847962.4829878695,1990522.0
