cpu_usage,assigned_mem
6549979.564776271,2020350.0
6591512.295062265,2021606.0
6618255.006504051,2022958.0
6668572.596590988,2020758.0
6641577.473479978,2018772.0
6622746.731813239,2021310.0
6521671.963271553,2018174.0
6506989.829858961,2015528.0
6473527.084159581,2011982.0
6405550.183802855,2008560.0
6438450.704173381,2007540.0
6621638.083624318,2008126.0
6519728.066866388,2012392.0
6454161.843674417,2013836.0
6568546.129527182,2015456.0
6614983.493746793,2017556.0
6595612.280685807,2019152.0
6693369.158511105,2020242.0
6539076.51981784,2021308.0
6482933.132526207,2021504.0
6459289.025643646,2023036.0
6351964.049432868,2024060.0
6354046.425625759,2026012.0
6787976.841710007,2026554.0
6527634.277570519,2024354.0
6420572.2033942975,2024688.0
6539448.812552728,2026070.0
6585797.664892642,2025956.0
6477968.491418525,2021940.0
6527205.256057064,2021618.0
6312565.283106495,2017280.0
6276773.81400616,2012286.0
6279969.768664917,2012160.0
6263428.232495002,2011492.0
6197650.243158525,2013718.0
6414315.521436038,2016514.0
6229561.300353533,2016638.0
6268898.487194336,2013016.0
6274782.716925888,2006418.0
6173513.442363969,2004248.0
6121731.787714811,2006640.0
6262149.782404627,2007880.0
6179193.5653805835,2007606.0
6171596.107030136,2007998.0
6200206.098178488,2010030.0
6330059.123883534,2013244.0
6135217.687406806,2017146.0
6475121.682008605,2018032.0
6260651.460854989,2019074.0
6235214.188309031,2021120.0
6760930.617965424,2021438.0
6453342.3685298385,2022352.0
6356894.722837954,2018356.0
6334678.759553303,2018660.0
6357471.0314608,2018868.0
6209715.3007802665,2019830.0
6218903.273855489,2018250.0
6175215.340103931,2017364.0
6104110.103928699,2015414.0
6316078.234775386,2016050.0
6201540.785326367,2019130.0
6129511.753418149,2019520.0
6212362.885026617,2017666.0
6172841.91146427,2015408.0
6054168.600666025,2016462.0
6191595.827950499,2017342.0
6202805.45310043,2014262.0
6172089.915249406,2010920.0
6162439.142348332,2006478.0
6173477.522105742,2003898.0
6076840.905063945,2005718.0
6705638.595080927,2007040.0
6435748.109157473,2007886.0
6261555.894550187,2005500.0
6406273.687179511,2005524.0
6295357.732381807,2005314.0
6176204.067904142,2002346.0
6215761.04131159,2002050.0
6106307.665201466,1998914.0
6028044.472906777,1997664.0
6059259.092397888,1996068.0
6009866.097941398,1996026.0
5932758.037055833,1995838.0
6159172.681781375,1994102.0
6042206.198789661,1997514.0
6024355.523148215,1998248.0
6061454.9113704255,1997386.0
6087450.049181723,1996890.0
6023698.450107018,1996534.0
6128638.133498776,1994028.0
6007756.934183506,1989186.0
5969564.588785591,1988728.0
5971500.266559715,1987108.0
5929289.576636277,1986008.0
5890989.680025615,1984260.0
6124410.88555577,1985852.0
5981606.662937045,1987080.0
5986507.525595425,1985474.0
5988223.627092957,1984736.0
5938374.93476812,1983474.0
5962654.530191073,1982748.0
6048699.422657203,1980620.0
5948871.6106593255,1974970.0
5913468.979648302,1975020.0
5924049.22438534,1976464.0
5904247.955323831,1976590.0
5871203.981692856,1976304.0
6047253.924583127,1980040.0
5907617.422367274,1977138.0
5873065.41076756,1976368.0
5936822.968355924,1974886.0
5884023.171680033,1974042.0
5827687.707348303,1971422.0
5894597.171048615,1969928.0
5802911.341628788,1967634.0
5791421.038222816,1966438.0
5805347.0012797285,1965806.0
5777548.847765692,1961288.0
5742866.565083279,1961392.0
5971682.914630032,1964040.0
5917525.608968273,1967470.0
6008066.346575045,1966284.0
5993635.979271113,1964750.0
5995496.20229915,1963994.0
6006648.690484901,1958310.0
5969537.953795451,1956830.0
5867745.5172598595,1954244.0
6037001.792875164,1953186.0
6002688.486511835,1953396.0
5949285.159678026,1953242.0
5883552.80211299,1953262.0
6080569.395547954,1954720.0
5924329.002224034,1959126.0
5828085.431333069,1959466.0
5900275.799394698,1958126.0
5852924.52326274,1957580.0
5784618.705906206,1956100.0
5921032.762825454,1954454.0
5739680.467627983,1952704.0
5748089.212585842,1953618.0
5691620.369666396,1953416.0
5603039.678903887,1951372.0
5589673.826578119,1951334.0
5812380.560993217,1953526.0
5654630.675620421,1956606.0
5609603.121319752,1955634.0
5638285.144212859,1955554.0
5505216.321624587,1952108.0
5516184.473548071,1951400.0
5658404.418534432,1951910.0
5577822.913737963,1950516.0
5519725.604254142,1945934.0
5537003.822707991,1947346.0
5474103.205228311,1946918.0
5419382.745320487,1946150.0
5630268.258034528,1944530.0
5507176.499311215,1947554.0
5457327.3218502905,1948248.0
5492532.084134971,1946826.0
5474277.266099866,1945124.0
5411143.464059039,1948604.0
5666440.043533239,1954174.0
5553290.22870292,1962942.0
5576471.727638203,1970174.0
5561168.15519375,1966354.0
5491760.615402762,1963656.0
5390779.115447627,1960642.0
5682680.158897893,1956562.0
5473795.109026164,1958726.0
5451540.252787713,1959262.0
5448815.962707859,1955536.0
5443953.445887661,1954988.0
5413508.16826141,1954836.0
5522447.679639039,1953382.0
5447143.542542461,1949876.0
5449390.033239207,1947916.0
5529671.934153166,1948080.0
5515825.64036917,1950872.0
5502110.8414304145,1961258.0
5789527.686346111,1968014.0
5713703.181391709,1975356.0
5603392.855152473,1976004.0
5650244.7470735945,1975170.0
5611601.871090326,1972656.0
5503387.654093686,1968098.0
5614751.82078285,1971542.0
5482458.761264627,1977678.0
5471990.925121363,1984846.0
5534996.706724289,1990722.0
5469207.096503159,1988870.0
5423810.97382587,1974570.0
5663856.782225485,1974368.0
5565294.864056225,1965460.0
5553742.971523911,1962324.0
5598494.241565943,1961722.0
5585898.824400681,1959376.0
5546883.255965081,1959286.0
5635207.043206787,1960450.0
5609131.920162182,1959172.0
5675535.523376859,1959216.0
5669539.491163862,1959770.0
5713283.718152417,1964260.0
5690386.774345292,1968440.0
5885839.769299257,1969624.0
5736409.581723832,1973362.0
5775680.38854295,1976312.0
5844399.483185765,1973050.0
5884146.300941322,1972394.0
5698716.935979919,1974210.0
5747769.000173991,1973940.0
5578900.8470881125,1968026.0
5580015.525456864,1964526.0
5589806.657422629,1964806.0
5581701.129022918,1965590.0
5489472.644688961,1967178.0
5694210.061641936,1968998.0
5571180.0155206835,1971622.0
5610570.022489405,1971442.0
5743892.841722928,1970060.0
5643841.160821798,1969230.0
5517725.926089822,1972044.0
5649810.645499006,1970308.0
5527860.106515562,1968524.0
5513803.743937731,1969694.0
5553727.2040808685,1968292.0
5492571.453373361,1967340.0
5479779.9683784675,1969000.0
5813021.694423231,1972204.0
5799043.112454359,1975958.0
5580787.195226548,1977862.0
5632725.386840916,1979648.0
5550916.302603444,1976852.0
5543122.808597788,1977264.0
5660437.605768045,1975948.0
5553285.029657009,1975238.0
5508920.000728692,1978110.0
5548347.148761908,1973702.0
5505631.234097667,1970216.0
5470870.076217816,1972256.0
5727759.837772502,1973264.0
5661142.294284913,1971668.0
5692062.617922243,1972076.0
5830853.841648575,1970038.0
5662746.936221203,1971748.0
5577750.475189582,1973082.0
5670958.577476176,1972748.0
5614854.979339316,1970496.0
5609471.839333893,1969218.0
5627142.627042467,1967560.0
5578532.63253578,1967504.0
5493841.8536763545,1968392.0
5726076.470422548,1971248.0
5638595.53181906,1975296.0
5611031.28916578,1977398.0
5666252.622567713,1978110.0
5644081.95331789,1976942.0
5671841.665703858,1973586.0
5721027.937141954,1974482.0
5656400.056108906,1973248.0
5660672.324900711,1972162.0
5698391.771763689,1972788.0
5637814.576725079,1971638.0
5564966.790719401,1972300.0
5765124.685568522,1971786.0
5727953.006520175,1975310.0
5678758.475492922,1975424.0
5696292.06074421,1975058.0
5696995.323502046,1974118.0
5612905.515297205,1974918.0
5714900.051541358,1968116.0
5648034.800838958,1965934.0
5613927.608530745,1962746.0
5675857.657143072,1960982.0
5661167.049709102,1960648.0
5615182.582133854,1963064.0
5748241.651669188,1963880.0
5631182.183096478,1966566.0
5617161.406116365,1965440.0
5744669.459039143,1962612.0
5701915.718197055,1960046.0
5638827.416714279,1960014.0
5777114.338436512,1959912.0
5722390.788017815,1959860.0
5676438.4664463885,1959308.0
5694865.822269082,1961572.0
5735972.746805434,1963594.0
5676171.991408089,1964090.0
5802828.178081841,1963020.0
5698126.976333414,1965974.0
5687430.04969974,1962892.0
5732487.22539043,1964606.0
5746056.114242362,1962010.0
5726056.994139463,1962464.0
5816352.977543169,1962560.0
5750171.22380975,1960598.0
5738376.972099944,1957606.0
5711581.364901412,1958396.0
5704817.991193457,1957886.0
5616867.268882138,1957740.0
5801533.37200708,1957072.0
5744451.525830189,1960808.0
5747439.401847623,1961128.0
5723887.725648618,1961828.0
5705783.518952396,1960386.0
5689141.644069989,1959944.0
5801013.253371405,1958786.0
5703812.825366682,1951338.0
5717620.5001878,1950274.0
5751068.331861809,1952824.0
5730009.520387305,1956026.0
5646002.249625933,1958978.0
5790382.977868902,1958588.0
5671933.942721119,1958474.0
5675096.317487685,1956630.0
5721347.495151089,1955998.0
5714414.7798579205,1953502.0
5635428.969504732,1952132.0
5736869.056748854,1949834.0
5687040.66259795,1945612.0
5726367.661821787,1945556.0
5720798.836565787,1947218.0
5652569.888934116,1946752.0
5597036.823750417,1946972.0
5808201.3114317525,1948384.0
5686987.689604223,1952238.0
5724112.071625359,1954308.0
5782775.292987401,1953782.0
5709193.704749438,1951282.0
5631212.394086415,1945772.0
5741259.420884845,1946458.0
5698779.1559381,1945172.0
5692544.498680281,1944718.0
5689519.584101349,1944974.0
5644532.428857688,1945494.0
5611356.450629113,1945454.0
5889119.270561315,1946268.0
5739016.135676873,1948872.0
5738399.561315981,1950762.0
5870070.872123288,1950884.0
5817219.054420565,1949548.0
5752227.181222011,1950324.0
5891849.778401807,1952232.0
5881923.128753382,1952518.0
5885065.756486617,1951980.0
5884384.802812291,1952922.0
5862619.394839626,1952344.0
5820414.395743244,1952690.0
5974316.971693759,1953386.0
5799662.0244314205,1954500.0
5744154.0853936635,1955588.0
5803192.831086077,1949688.0
5801728.938802031,1948890.0
5784986.822939982,1950258.0
5846883.978640677,1951892.0
5791685.488669765,1950922.0
5766680.511363976,1949802.0
5798054.962303575,1950480.0
5799110.1308066305,1950858.0
5750800.396685432,1952936.0
5940487.570013499,1954014.0
5825707.409133445,1955650.0
5849510.676271612,1955552.0
5893257.000939937,1955618.0
5878258.189844162,1956742.0
5868701.346788487,1957656.0
6008336.987715031,1958898.0
5913013.068202684,1957218.0
5874934.047790093,1955868.0
5884013.2544466,1955642.0
5816535.534236654,1953318.0
5786483.750744816,1954434.0
6022217.61680667,1956826.0
5844601.893729863,1958136.0
5880126.185983898,1954068.0
5940236.162133365,1953384.0
5902692.342929178,1950818.0
5880880.288676032,1950970.0
5978584.085561511,1950820.0
5855439.547803033,1949124.0
5831840.025684003,1950556.0
5868621.840003804,1951952.0
5790138.920854686,1951186.0
5735723.900101455,1952164.0
5982931.179062834,1953570.0
5836776.323889708,1952732.0
5823943.234919586,1948544.0
5972609.946198094,1947968.0
5983754.01529419,1947310.0
5904073.23681921,1947394.0
5894515.769615229,1945568.0
5825498.033609458,1943030.0
5816343.605156795,1942138.0
5822354.3320024405,1943880.0
5814699.748215293,1945066.0
5722833.554339309,1946274.0
5975420.195708317,1947570.0
5788122.545218478,1948516.0
5763197.719526965,1947850.0
5822887.668950052,1946148.0
5773808.799381666,1943418.0
5683330.533477525,1941090.0
5791895.70701062,1941952.0
5707645.272394244,1940232.0
5639814.526205777,1938704.0
5680107.1922624055,1938764.0
5649040.705481648,1939128.0
5638230.676325615,1940924.0
5814870.734098748,1943292.0
5899953.360908775,1943790.0
5962331.851375674,1942584.0
5988537.159747715,1942756.0
5940315.583698209,1941338.0
6076246.961250779,1941068.0
6020227.221090224,1940858.0
5857158.789749873,1940918.0
5963724.413865221,1941194.0
5948599.476753867,1942064.0
5857779.800405228,1938376.0
5758149.466500884,1933496.0
5926699.366297445,1928330.0
5755793.823381286,1931380.0
5747299.415367461,1931878.0
5708742.266377367,1930210.0
5668676.570390569,1928928.0
5595152.53418223,1928548.0
5701864.657719008,1928756.0
5594495.0265265545,1929192.0
5587625.021777462,1930452.0
5615169.234622076,1930790.0
5564834.773447068,1930882.0
5509493.186687202,1933060.0
5731881.280191328,1934860.0
5613976.750307117,1935674.0
5575119.9405136015,1933686.0
5615655.536905898,1931392.0
5582897.361568328,1928030.0
5590327.148189947,1927376.0
5671316.583334041,1927918.0
5660139.789760323,1931036.0
5732353.832333393,1937802.0
5825043.7919192985,1944040.0
5588551.062913962,1943660.0
5627681.91219608,1946962.0
5662869.128103091,1950780.0
5604742.352976564,1948554.0
5536319.733001384,1945022.0
5563253.053538056,1942554.0
5497691.707573362,1935112.0
5456504.897540727,1935356.0
5554220.071530305,1934308.0
5464641.508011083,1932210.0
5462149.032260711,1932918.0
5471161.9672595635,1935376.0
5450513.481981465,1936972.0
5433788.563454335,1937036.0
5642876.003002697,1938360.0
5545960.826667456,1941468.0
5578184.133925316,1942224.0
5589533.753855036,1939938.0
5516742.510635647,1936982.0
5463633.514967977,1936282.0
5562774.94027663,1935452.0
5485022.904387799,1933780.0
5498432.663415156,1939804.0
5511961.733356172,1946424.0
5467260.671981662,1953584.0
5393624.554622358,1963116.0
5638274.890550603,1967568.0
5466158.432473019,1951626.0
5474345.94980959,1940834.0
5524618.118058084,1940438.0
5467417.86308435,1936248.0
5544720.012511192,1937618.0
5736670.297659889,1939344.0
5562622.388932922,1937916.0
5494458.48751418,1937634.0
5522281.251398154,1937704.0
5480990.091835571,1938816.0
5438613.381952503,1938740.0
5768714.046175809,1941480.0
5695086.710631994,1945624.0
5756877.860865015,1947012.0
5843557.024937555,1946904.0
5686702.057494798,1945698.0
5576693.695623904,1943662.0
5676178.721545463,1942146.0
5587414.870995729,1942592.0
5571054.167866083,1942940.0
5580568.683353561,1944378.0
5646166.506532451,1946022.0
5544384.833908211,1948064.0
5671168.038213865,1947602.0
5492130.436780709,1948276.0
5481939.254885486,1946892.0
5531860.398986832,1947234.0
5486089.903464951,1946104.0
5440850.943853357,1946742.0
5587473.908342319,1947188.0
5463113.361074899,1945438.0
5449879.797461078,1946270.0
5481861.29944668,1944474.0
5448801.290505801,1946330.0
5409577.630264215,1948592.0
5616725.787856825,1949718.0
5489853.826484369,1949968.0
5469061.482923097,1949814.0
5502643.8049381925,1949456.0
5494029.395028782,1945068.0
5460016.055396376,1945304.0
5560583.102751288,1944300.0
5520805.556009807,1942616.0
5482149.546577455,1943340.0
5507492.061913772,1943612.0
5456042.5395645425,1944172.0
5381556.544407106,1940130.0
5715883.939070678,1941144.0
5596325.692026425,1945110.0
5694562.130151459,1946064.0
5657728.670058142,1949014.0
5621861.3169672,1952222.0
5508123.576487353,1954214.0
5606439.968900698,1955330.0
5525472.953944579,1955556.0
5518532.460910617,1955062.0
5516929.262897359,1956454.0
5438640.650382832,1957216.0
5378071.4433739595,1957234.0
5891713.245215093,1956158.0
5565133.332914805,1959534.0
5504576.216011195,1958240.0
5582577.407253524,1956292.0
5538128.796139717,1956604.0
5522115.115761853,1956814.0
5671314.775308479,1958636.0
5618082.227263609,1957508.0
5591565.2655945765,1957316.0
5603738.902127167,1957630.0
5544475.063601462,1955378.0
5496121.355310183,1954574.0
5676653.625588554,1955954.0
5571619.637871802,1956348.0
5570343.649255253,1955826.0
5632014.071191935,1955344.0
5588459.170161275,1953396.0
5551852.421884987,1953776.0
5699775.084647915,1955864.0
5615813.175411336,1956486.0
5656289.212082253,1956044.0
5698517.715632933,1956058.0
5673039.821033258,1955644.0
5580907.07388825,1954990.0
5768663.891572656,1956812.0
5635656.946371076,1958042.0
5639054.786790177,1953996.0
5665258.05165657,1953734.0
5731718.401809828,1954126.0
5779829.25975677,1954680.0
5871619.6045054,1955850.0
5833166.736904002,1955336.0
5801326.100026034,1954684.0
5772466.586695542,1953804.0
5751522.209706687,1953946.0
5680510.787041711,1952336.0
5886242.9355777735,1952262.0
5739651.011864112,1952986.0
5739668.513912038,1951998.0
5776229.787108654,1950936.0
5791681.715859739,1950456.0
5781513.839786524,1949508.0
5899321.799355486,1951456.0
5767368.176544155,1953736.0
5770562.073448289,1954094.0
5764675.341803479,1954278.0
5701241.891747434,1954764.0
5679043.218356411,1955198.0
5913132.526157765,1956420.0
5775650.4814776555,1955932.0
5784959.490677839,1952272.0
5782773.119404493,1951938.0
5815685.771018345,1952404.0
5772526.260255794,1952940.0
5835902.170787395,1953920.0
5769214.327577763,1953986.0
5814009.818910286,1952438.0
5826891.070770648,1953056.0
5789741.177095648,1953040.0
5678450.830793798,1951714.0
5867503.359956519,1953242.0
5740475.87581565,1955006.0
5743811.151516532,1955560.0
5787413.953524567,1956010.0
5765291.135975377,1955582.0
5692032.018855863,1956068.0
5821437.234231608,1953826.0
5746032.455351735,1953570.0
5740140.942088072,1954086.0
5782917.45142244,1955724.0
5720808.933278584,1955624.0
5654788.341590179,1955290.0
5915028.603403243,1956372.0
5833812.064179911,1957602.0
5810465.565428579,1956612.0
5864292.759848276,1956166.0
5873725.892794817,1953548.0
5813759.802548362,1950280.0
5859971.658522393,1948904.0
5759009.071264283,1946596.0
5820227.803534838,1947992.0
5870133.718889499,1954528.0
5842113.092638641,1959654.0
5732403.476937542,1964562.0
5886244.393409196,1960854.0
5749675.080743306,1960542.0
5723917.144769666,1960204.0
5795747.881696238,1960030.0
5739867.5740986625,1949514.0
5672744.916240034,1947504.0
5801365.342722448,1949018.0
5788762.913820318,1954804.0
5842072.4246817455,1961136.0
5841340.384595013,1963852.0
5763497.35928522,1962336.0
5691450.423654929,1950150.0
5987601.161032834,1946946.0
5911425.820056355,1948538.0
5906070.742935414,1952232.0
6092233.168319077,1954560.0
6071794.382058509,1952074.0
5882165.077228816,1956080.0
5930991.712671885,1952950.0
5927257.985290199,1947354.0
5955692.397388041,1941774.0
5948573.384613652,1943050.0
5938560.805627506,1945900.0
5959042.137843438,1949742.0
6087644.053241123,1954398.0
5914713.131477642,1961626.0
5918395.772926088,1954732.0
5901851.970076871,1948000.0
5917752.037867037,1943934.0
5873271.724633044,1944698.0
6043530.5390884355,1951006.0
5997080.790336929,1955156.0
5972700.480309752,1956586.0
5936406.666088132,1958376.0
5896516.145513868,1959918.0
5827740.632784738,1959484.0
6080280.346647873,1961096.0
5964139.765744853,1960896.0
6043079.701743981,1959580.0
6110595.091947009,1960968.0
6044704.277995327,1949444.0
5966315.697422389,1942000.0
6047619.744359349,1940634.0
5988680.702768439,1942512.0
6055256.524218286,1949414.0
6113174.295700969,1952164.0
6051947.821432602,1956114.0
5952219.625599315,1957996.0
6134720.783777875,1949250.0
5992683.191767593,1943932.0
6041314.667072144,1941626.0
6125384.628180803,1939312.0
6077388.0073193,1937640.0
6014274.268662633,1939778.0
6112083.467887092,1938866.0
5949199.856923146,1942514.0
5960793.484769959,1949834.0
5981149.529262164,1956460.0
5830074.645277275,1955268.0
5773756.363042885,1954422.0
6043626.945842505,1948702.0
5871097.698628401,1949770.0
5848029.362994867,1949812.0
5933075.720702519,1951158.0
5994541.9181544045,1951994.0
5919276.699745069,1954806.0
5986505.636619568,1954144.0
5846690.099429234,1943802.0
5827235.171238256,1942188.0
5821200.455806006,1938924.0
5774595.480262262,1940364.0
5759770.297810741,1942492.0
6020706.075251605,1948170.0
5823719.277777929,1950176.0
5715152.222961429,1948234.0
5771564.419842151,1941018.0
5750984.308152305,1935518.0
5730462.756858841,1934266.0
5884744.42574644,1939236.0
5821313.309979838,1946050.0
5811750.610705643,1955454.0
5799555.68140892,1958830.0
5733882.060142956,1959360.0
5716800.343259643,1951682.0
5942238.877792182,1945302.0
5947145.853235843,1942554.0
6036798.436241618,1941214.0
6072109.118520661,1941828.0
6150277.634490362,1942938.0
6186408.868376803,1941318.0
6124975.741867955,1944348.0
6004702.950038698,1948028.0
5949468.967774848,1945136.0
5948759.626878207,1940336.0
5957716.575555566,1937158.0
5805156.551534114,1936644.0
6065104.3835184155,1936100.0
5985754.117043271,1936962.0
5902461.524239682,1937996.0
5993145.980107025,1942416.0
6022941.830799107,1943154.0
5951422.842710493,1947096.0
5997799.980802609,1947520.0
5847913.54067033,1948464.0
5791123.222484397,1949636.0
5753090.8223816035,1947622.0
5719866.523848356,1950098.0
5669836.571890715,1950752.0
5980059.621824369,1948792.0
5717104.978931457,1952934.0
5834514.292981417,1954070.0
5838341.657257299,1951392.0
5820858.104568983,1936836.0
5730787.693225608,1935042.0
5835461.937742553,1932220.0
5785597.749533026,1934070.0
5736583.701366166,1937812.0
5707103.494322195,1942416.0
5705364.120693745,1947196.0
5641390.065680543,1951442.0
5827866.1226181565,1951112.0
5730804.597829994,1951710.0
5678366.344629416,1953016.0
5658676.723447867,1951480.0
5605188.404223186,1947554.0
5683360.190122231,1949496.0
5709026.142034162,1949952.0
5608394.883084954,1953370.0
5578886.184921835,1944324.0
5621877.160374481,1935026.0
5548220.310890825,1934732.0
5560896.590273661,1938714.0
5858538.857371644,1944566.0
5759466.892195814,1955114.0
5695851.124526068,1963086.0
5806445.767054766,1963744.0
5816665.042067655,1961678.0
5718609.575309271,1963314.0
5797685.776042542,1963142.0
5713878.501923681,1948980.0
5643566.40756901,1946040.0
5675496.8220292805,1941038.0
5678720.674220576,1940356.0
5703650.56197919,1946284.0
5966843.799470795,1954396.0
5819705.502786511,1965626.0
5761561.0512666805,1970682.0
5830920.406206645,1968360.0
5786778.6394932885,1966234.0
5793848.26007721,1966562.0
5973732.547079805,1966126.0
5815372.886272056,1967762.0
5813335.00161258,1965322.0
5884451.021804904,1967118.0
5924363.211917796,1963816.0
5869436.442051455,1968978.0
6138361.293290874,1967308.0
5956737.749337626,1972988.0
5913357.6655949,1973200.0
