cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
26.084247258225325,87.99426719840478,40.7817148554337,32.33733050847457,5.9653539381854435
24.47432701894317,88.0166999002991,40.77700648055833,32.33442173479561,5.966849451645065
29.29376558603491,88.20399002493765,40.78467331670823,32.33969825436409,5.96708229426434
33.620388833499504,88.37986041874377,40.7732851445663,32.3289481555334,5.9653539381854435
30.736422521175886,88.50024912805182,40.77542600896861,32.33176631788739,5.965122072745391
28.82859990034878,88.62655705032387,40.77554060787244,32.33162431489786,7.618834080717488
34.83134030891878,88.99800697558545,40.775690084703534,32.33172894867962,7.618834080717488
29.698278013476415,89.09258797105066,40.77077863738458,32.32912902420764,7.622410781133017
28.476309226932667,88.9426433915212,40.77258104738154,32.32781546134663,7.62069825436409
26.907504363001745,88.84442782348542,40.771543256045874,32.332031912241334,7.62228870605834
29.587956021989005,88.95477261369315,40.77600699650175,32.332346326836586,7.624687656171914
27.767964071856287,88.99251497005989,40.774171656686626,32.32790918163673,5.324351297405189
29.129828058808872,89.01495140792424,40.77302516820334,32.32875155743832,5.323199601295789
26.529807932152657,88.97181341980544,40.772232476926916,32.32839860314293,5.325268146669993
26.726252804786835,88.94938917975567,40.773769633507854,32.328880578409375,5.323360757915732
26.609530938123754,89.07235528942115,40.78497754491018,32.337295409181635,5.323852295409182
29.31492126968258,89.21694576355911,40.78525368657835,32.33853786553362,5.313671582104474
30.491778774289983,89.2820129546587,40.77799451918286,32.33504733432984,6.70802192326856
31.004985044865403,89.37487537387837,40.7772557328016,32.3350149551346,6.708873379860418
35.431030182090296,89.64055874282863,40.785679720628586,32.3408156647543,6.702170117236219
34.41145703611457,89.74570361145703,40.778234122042335,32.33464259028643,6.707347447073475
38.75853476202342,89.86668327934214,40.77725143284326,32.334081734363316,6.707949165213058
39.146779830254616,89.9236145781328,40.77379930104843,32.32973040439341,6.698701947079381
35.49364248317128,89.73946646721515,40.778848167539266,32.33678135128397,8.581899775617053
33.20039880358923,89.56729810568295,40.77895812562313,32.336418245264205,8.582003988035892
32.0084724644904,89.74781958634438,40.77915275355096,32.33582855718913,8.581360578121107
29.306234413965086,89.78029925187032,40.77691271820449,32.33315211970075,8.581296758104738
30.550251256281406,89.75653266331658,40.81611306532663,32.36661055276382,8.57613065326633
30.471453502867117,89.60009972575418,40.77735228122663,32.33365744203441,8.576165544751932
29.125966575205787,89.46270890496383,40.78576951858319,32.34159391369419,7.209777999501123
33.38290981564524,89.46537120079721,40.77829845540608,32.3355754857997,7.206028898854011
29.73908550762077,89.31826401446655,40.75713510720744,32.30552570395247,7.2056316197365025
28.836204744069914,89.45942571785268,40.77338327091136,32.33012983770287,7.201498127340824
30.46362730443448,89.69955156950672,40.77874937717987,32.33603139013453,7.206028898854011
29.766376089663762,89.61892901618928,40.78009464508094,32.33673723536737,7.210211706102117
30.08196312904833,89.6444942700548,40.781619332336824,32.33775784753363,6.198056801195815
32.04714392616613,89.70516338238963,40.78155899226739,32.340646046395605,6.2007982040409075
29.751620947630922,89.8713216957606,40.78445885286783,32.34071072319202,6.201496259351621
32.42914371557336,90.2135703555333,40.78853780671007,32.33627190786179,6.194541812719079
35.570894592574135,90.53600797408423,40.779750809867934,32.33520059805632,6.188387739845502
33.652705061082024,91.0012465719272,40.78106955871354,32.337858389429066,6.195711792570432
34.054559043348284,91.44593921275536,40.78361235675138,32.34018684603886,6.828599900348779
40.43263473053892,91.2994011976048,40.77866017964072,32.337911676646705,6.833832335329341
40.04161475205582,91.25990530774982,40.78166209818091,32.336790431098926,6.8305507101918765
42.29735792622134,91.44790628115653,40.78565054835494,32.34226819541376,6.8317547357926225
39.573243647234676,91.35774788241156,40.7828624813154,32.33867713004484,6.83208769307424
41.13943626839611,91.45971563981043,40.78194063357446,32.33806186081317,6.834123222748815
43.668259557344065,91.32444668008048,40.78631036217304,32.336825955734405,8.159959758551308
42.98873027798648,90.9176058101678,40.781590282995246,32.33741798146757,8.150513398447282
40.475366876310275,90.8590146750524,40.814803459119496,32.37837002096436,8.161163522012579
38.43270189431705,90.89257228315054,40.7814332003988,32.338123130608174,8.159022931206382
38.17669079111555,90.93336660843524,40.77199151484901,32.32611679560769,8.144247566758173
37.750062359690695,90.87652781242205,40.778311299575954,32.3348565727114,8.150661012721377
37.36982543640898,90.53840399002493,40.78237905236907,32.33874064837905,8.22219451371571
38.1061814556331,90.0326520438684,40.78405284147557,32.340134596211364,8.221086739780658
35.93619142572283,89.81979062811565,40.784209870388835,32.340264207377864,8.221086739780658
36.221971407072985,89.55530474040631,40.800200652119386,32.35384248808628,8.237271131176323
36.38967838444278,89.47245076040888,40.79468960359013,32.34863375716779,8.223136374968835
38.222637746197954,89.32535527299925,40.78060084766891,32.337584143605085,8.222139117427076
36.95764823119083,89.27179870453413,40.78240159441953,32.338702042850024,8.681863477827603
38.87356608478803,89.23715710723192,40.78096259351621,32.338685785536164,8.68004987531172
34.75361235675137,89.14275037369208,40.78277777777778,32.33905082212257,8.681863477827603
35.485014985014985,89.06818181818181,40.77462287712287,32.33480769230769,8.683566433566433
33.979322371699055,88.73991031390135,40.78319880418535,32.339422022919784,8.681863477827603
32.95127436281859,88.444027986007,40.77750374812594,32.3343928035982,8.666916541729135
31.52851805728518,87.8371108343711,40.78186052303861,32.33783312577833,7.1850560398505605
34.20399002493765,87.485536159601,40.78325436408978,32.337573566084785,7.185286783042394
32.12493715434892,87.2948717948718,40.80385872297637,32.36144042232277,7.200854700854701
40.70676691729323,87.28070175438596,40.77902506265664,32.329516290726815,7.154887218045113
36.289093625498005,87.3503486055777,40.773852091633465,32.33201195219124,7.19746015936255
36.665087281795515,87.74089775561097,40.796049875311724,32.352990024937654,7.204738154613466
38.43386773547094,87.97369739478958,40.77297845691383,32.32995991983968,13.69438877755511
39.06765593561368,87.97711267605634,40.80749245472837,32.35817152917505,13.699698189134809
36.83536737235367,88.0346201743462,40.781205479452055,32.33966874221669,13.706600249066003
34.949215832710976,88.18844909136172,40.77975354742345,32.337450833955685,13.705003734129948
34.0161973585846,88.06877647645153,40.780256665836035,32.3368352853227,13.703712932967855
33.507884028484234,88.03942014242116,40.77976347914547,32.33779501525941,13.677009155645981
33.62098180912036,88.1781709444306,40.78343633192125,32.341577373536005,8.179666085223024
35.751806628457516,88.1542486917518,40.78362820832295,32.34178918514827,8.179666085223024
34.51682033391478,87.97856964864191,40.783825068527285,32.34198106154996,8.179666085223024
31.910789932718664,87.67032145527037,40.783954647395966,32.3421779217543,8.179666085223024
33.47293589423796,87.37789972561735,40.78456223497131,32.34420304315291,8.178598154153155
33.04661016949152,87.24651046859422,40.783472083748755,32.34212362911266,8.180707876370887
33.92194513715711,86.94912718204489,40.788902743142145,32.345493765586035,7.984788029925187
36.03214552703713,87.04485422377275,40.79203837528034,32.345693994517816,7.984550211811612
34.50700350175087,87.3704352176088,40.79837418709354,32.35717608804402,7.9987493746873435
34.939945178170944,87.04535260403688,40.80141041614752,32.354313481186146,7.985796162471966
35.30765395163301,86.97132884567439,40.79541760159562,32.35115432560459,7.990027424582398
36.695456814777835,87.05067398901647,40.78544932601098,32.34439091362956,7.986520219670494
35.69788293897883,87.11855541718555,40.79094396014944,32.34556413449564,7.656039850560399
37.11008717310087,87.24433374844334,40.791175591531754,32.34583561643836,7.656039850560399
36.11363070022427,87.42437079491653,40.79054821829055,32.346556192374784,7.655370047346125
36.990518962075846,87.46956087824351,40.788315868263474,32.34527694610778,7.6594311377245505
35.33673723536737,87.48044831880448,40.79173599003736,32.34650809464508,7.656039850560399
35.4168950909544,87.34762023423872,40.79447047096935,32.34882631447795,7.65711437827062
36.782121513944226,87.50871513944223,40.79253486055777,32.34801294820717,6.480826693227091
37.94369706028899,87.6056302939711,40.78299202790234,32.33955655206776,6.4875435974090685
37.054282868525895,87.59013944223108,40.785996015936256,32.34417081673307,6.489043824701195
38.288418430884185,87.92552926525529,40.7852901618929,32.343733499377336,6.489663760896637
37.1301421091997,87.82473198703565,40.786529543754675,32.345437546746446,6.491149339316879
35.636658354114715,87.88778054862843,40.79375561097257,32.35093765586035,6.492019950124688
35.521423202204964,87.95139062891506,40.7819443748434,32.33947632172388,6.374592833876221
39.58973704365586,88.2126627521062,40.809956599438344,32.36400306356906,6.386775593566505
38.593403826787515,88.16112789526687,40.80807401812689,32.35787009063444,6.387462235649547
37.95639172688762,88.30475953152255,40.78307500622976,32.34059556441565,6.368303015200598
38.47894343384002,88.53750311487666,40.78071268377772,32.336705706454026,6.371791677049589
39.073261898828804,88.71517567904311,40.78226015449788,32.34019686020434,6.372788437577872
38.84466019417476,89.03808812546677,40.78598207617625,32.34334080159323,7.155090863828728
41.40763854218672,89.20119820269596,40.784687968047926,32.3409935097354,7.162006989515726
38.50673989016475,89.31877184223664,40.78301048427359,32.34009735396904,7.157014478282576
40.18420394901275,89.46063484128968,40.774421394651334,32.332751812046986,7.160209947513121
39.44344793223717,89.45789735924265,40.78458146487294,32.34354260089686,7.15695067264574
39.124283935242836,89.37036114570361,40.78379576587796,32.3412801992528,7.1549190535491904
39.33681852128454,89.44560617376152,40.786987801842166,32.3443141647996,8.785909882997261
43.561425367555444,89.60328930974333,40.784395713929726,32.341786693246945,8.782457014702217
42.609161065471746,89.62608912123476,40.7874358974359,32.34463281055514,8.785909882997261
42.30395817774458,89.56708986806075,40.78767737117252,32.34481951705253,8.785909882997261
47.03563418888612,90.08148517318715,40.78647894343384,32.346267131821584,8.779466733117369
48.895169322709165,90.20692231075697,40.78669820717131,32.34274402390439,8.786105577689243
49.91675338189386,90.11420395421436,40.797302289281994,32.35875650364204,13.747658688865766
53.53623553095118,90.03900352289884,40.79979114242577,32.3563009562154,13.715903371917463
48.577733199598796,89.87086258776328,40.81513791374122,32.37110080240722,13.73269809428285
45.74756554307116,89.68888888888888,40.801313358302124,32.35424968789014,13.722097378277153
44.98130608175474,89.64680957128614,40.80528414755732,32.35804835493519,13.721585244267198
44.21530027410915,89.73610765013706,40.80584600049838,32.35884126588587,13.72165462247695
43.42152466367713,89.67339312406577,40.7947807673144,32.348363228699554,9.805680119581465
42.81988041853513,89.56776283009467,40.79506726457399,32.34853512705531,9.805680119581465
40.23069257598406,89.43497757847534,40.79529147982063,32.34870453413054,9.805680119581465
40.911786693246945,89.21978569648643,40.79296785447296,32.34658360328931,9.806628457513083
